a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type		p_number	q_condition
objrel_that	l' uomo che gli studenti critica blocca la bambina	masculine	singular	masculine	plural			3698	critica	critica	bloccano	V1	criticano	num_violation		2437	SP
objrel_that	lo studente che i fratelli critica blocca il padre	masculine	singular	masculine	plural			3740	critica	critica	bloccano	V1	criticano	num_violation		2438	SP
objrel_that	la studentessa che le madri critica conosce le amiche	feminine	singular	feminine	plural			1243	critica	critica	conoscono	V1	criticano	num_violation		2439	SP
objrel_that	la madre che gli amici critica conosce la figlia	feminine	singular	masculine	plural			1651	critica	critica	conoscono	V1	criticano	num_violation		2440	SP
objrel_that	la bambina che i ragazzi critica difende il contadino	feminine	singular	masculine	plural			1572	critica	critica	difendono	V1	criticano	num_violation		2441	SP
objrel_that	la contadina che gli studenti critica difende l' amica	feminine	singular	masculine	plural			1581	critica	critica	difendono	V1	criticano	num_violation		2442	SP
objrel_that	il ragazzo che le sorelle critica difende i contadini	masculine	singular	feminine	plural			3131	critica	critica	difendono	V1	criticano	num_violation		2443	SP
objrel_that	lo studente che le amiche critica difende la madre	masculine	singular	feminine	plural			3208	critica	critica	difendono	V1	criticano	num_violation		2444	SP
objrel_that	lo studente che gli amici critica difende gli uomini	masculine	singular	masculine	plural			3722	critica	critica	difendono	V1	criticano	num_violation		2445	SP
objrel_that	l' attrice che gli studenti critica evita la donna	feminine	singular	masculine	plural			1526	critica	critica	evitano	V1	criticano	num_violation		2446	SP
objrel_that	la ragazza che gli studenti critica evita il padre	feminine	singular	masculine	plural			1676	critica	critica	evitano	V1	criticano	num_violation		2447	SP
objrel_that	il bambino che i contadini critica evita la sorella	masculine	singular	masculine	plural			3510	critica	critica	evitano	V1	criticano	num_violation		2448	SP
objrel_that	l' amica che i ragazzi critica ferma la sorella	feminine	singular	masculine	plural			1522	critica	critica	fermano	V1	criticano	num_violation		2449	SP
objrel_that	la donna che i padri critica ferma le contadine	feminine	singular	masculine	plural			1612	critica	critica	fermano	V1	criticano	num_violation		2450	SP
objrel_that	il bambino che i figli critica ferma il fratello	masculine	singular	masculine	plural			3512	critica	critica	fermano	V1	criticano	num_violation		2451	SP
objrel_that	la bambina che le amiche critica guarda i fratelli	feminine	singular	feminine	plural			1049	critica	critica	guardano	V1	criticano	num_violation		2452	SP
objrel_that	la madre che le bambine critica guarda gli uomini	feminine	singular	feminine	plural			1164	critica	critica	guardano	V1	criticano	num_violation		2453	SP
objrel_that	la ragazza che le madri critica guarda il padre	feminine	singular	feminine	plural			1198	critica	critica	guardano	V1	criticano	num_violation		2454	SP
objrel_that	la donna che i bambini critica guarda la madre	feminine	singular	masculine	plural			1597	critica	critica	guardano	V1	criticano	num_violation		2455	SP
objrel_that	l' attore che le madri critica guarda la sorella	masculine	singular	feminine	plural			3178	critica	critica	guardano	V1	criticano	num_violation		2456	SP
objrel_that	il fratello che i ragazzi critica guarda le attrici	masculine	singular	masculine	plural			3603	critica	critica	guardano	V1	criticano	num_violation		2457	SP
objrel_that	la figlia che le bambine critica ignora le studentesse	feminine	singular	feminine	plural			1135	critica	critica	ignorano	V1	criticano	num_violation		2458	SP
objrel_that	la sorella che le amiche critica ignora le attrici	feminine	singular	feminine	plural			1204	critica	critica	ignorano	V1	criticano	num_violation		2459	SP
objrel_that	il figlio che le attrici critica ignora le sorelle	masculine	singular	feminine	plural			3041	critica	critica	ignorano	V1	criticano	num_violation		2460	SP
objrel_that	il ragazzo che le amiche critica ignora la figlia	masculine	singular	feminine	plural			3115	critica	critica	ignorano	V1	criticano	num_violation		2461	SP
objrel_that	l' amico che i padri critica ignora gli attori	masculine	singular	masculine	plural			3665	critica	critica	ignorano	V1	criticano	num_violation		2462	SP
objrel_that	la figlia che gli amici critica incontra la ragazza	feminine	singular	masculine	plural			1617	critica	critica	incontrano	V1	criticano	num_violation		2463	SP
objrel_that	il padre che le bambine critica incontra la sorella	masculine	singular	feminine	plural			3096	critica	critica	incontrano	V1	criticano	num_violation		2464	SP
objrel_that	l' attore che le sorelle critica incontra le contadine	masculine	singular	feminine	plural			3181	critica	critica	incontrano	V1	criticano	num_violation		2465	SP
objrel_that	lo studente che le figlie critica incontra i contadini	masculine	singular	feminine	plural			3232	critica	critica	incontrano	V1	criticano	num_violation		2466	SP
objrel_that	il figlio che i bambini critica incontra la contadina	masculine	singular	masculine	plural			3563	critica	critica	incontrano	V1	criticano	num_violation		2467	SP
objrel_that	la sorella che i bambini critica indica la madre	feminine	singular	masculine	plural			1714	critica	critica	indicano	V1	criticano	num_violation		2468	SP
objrel_that	il fratello che gli attori critica indica i contadini	masculine	singular	masculine	plural			3580	critica	critica	indicano	V1	criticano	num_violation		2469	SP
objrel_that	il ragazzo che gli studenti critica interrompe gli attori	masculine	singular	masculine	plural			3632	critica	critica	interrompono	V1	criticano	num_violation		2470	SP
objrel_that	la sorella che le bambine critica osserva gli studenti	feminine	singular	feminine	plural			1211	critica	critica	osservano	V1	criticano	num_violation		2471	SP
objrel_that	la contadina che gli amici critica osserva lo studente	feminine	singular	masculine	plural			1575	critica	critica	osservano	V1	criticano	num_violation		2472	SP
objrel_that	la bambina che le amiche critica ricorda le donne	feminine	singular	feminine	plural			1050	critica	critica	ricordano	V1	criticano	num_violation		2473	SP
objrel_that	la figlia che le attrici critica ricorda l' uomo	feminine	singular	feminine	plural			1131	critica	critica	ricordano	V1	criticano	num_violation		2474	SP
objrel_that	l' amica che gli uomini critica saluta le studentesse	feminine	singular	masculine	plural			1504	critica	critica	salutano	V1	criticano	num_violation		2475	SP
objrel_that	l' attore che i ragazzi critica saluta la donna	masculine	singular	masculine	plural			3689	critica	critica	salutano	V1	criticano	num_violation		2476	SP
objrel_that	le bambine che le figlie critica accolgono la contadina	feminine	plural	feminine	plural			74	critica	critica	accoglie	V1	criticano	num_violation		2477	PP
objrel_that	le contadine che i bambini critica accolgono le figlie	feminine	plural	masculine	plural			575	critica	critica	accoglie	V1	criticano	num_violation		2478	PP
objrel_that	gli amici che gli attori critica accolgono il ragazzo	masculine	plural	masculine	plural			2501	critica	critica	accoglie	V1	criticano	num_violation		2479	PP
objrel_that	gli studenti che le bambine critica amano le sorelle	masculine	plural	feminine	plural			2050	critica	critica	ama	V1	criticano	num_violation		2480	PP
objrel_that	i figli che le sorelle critica amano il contadino	masculine	plural	feminine	plural			2171	critica	critica	ama	V1	criticano	num_violation		2481	PP
objrel_that	i ragazzi che le figlie critica amano l' uomo	masculine	plural	feminine	plural			2240	critica	critica	ama	V1	criticano	num_violation		2482	PP
objrel_that	le amiche che le attrici critica attraggono i fratelli	feminine	plural	feminine	plural			1	critica	critica	attrae	V1	criticano	num_violation		2483	PP
objrel_that	gli uomini che le madri critica attraggono i bambini	masculine	plural	feminine	plural			2088	critica	critica	attrae	V1	criticano	num_violation		2484	PP
objrel_that	i ragazzi che le madri critica attraggono l' uomo	masculine	plural	feminine	plural			2245	critica	critica	attrae	V1	criticano	num_violation		2485	PP
objrel_that	gli attori che gli uomini critica attraggono le ragazze	masculine	plural	masculine	plural			2523	critica	critica	attrae	V1	criticano	num_violation		2486	PP
objrel_that	le bambine che le attrici critica bloccano i padri	feminine	plural	feminine	plural			63	critica	critica	blocca	V1	criticano	num_violation		2487	PP
objrel_that	le sorelle che le bambine critica bloccano l' attore	feminine	plural	feminine	plural			204	critica	critica	blocca	V1	criticano	num_violation		2488	PP
objrel_that	gli studenti che le sorelle critica bloccano la donna	masculine	plural	feminine	plural			2068	critica	critica	blocca	V1	criticano	num_violation		2489	PP
objrel_that	i figli che i bambini critica bloccano le madri	masculine	plural	masculine	plural			2657	critica	critica	blocca	V1	criticano	num_violation		2490	PP
objrel_that	le attrici che le amiche critica conoscono i padri	feminine	plural	feminine	plural			29	critica	critica	conosce	V1	criticano	num_violation		2491	PP
objrel_that	le sorelle che le donne critica conoscono il figlio	feminine	plural	feminine	plural			212	critica	critica	conosce	V1	criticano	num_violation		2492	PP
objrel_that	le amiche che gli studenti critica conoscono la bambina	feminine	plural	masculine	plural			501	critica	critica	conosce	V1	criticano	num_violation		2493	PP
objrel_that	le studentesse che i figli critica conoscono le donne	feminine	plural	masculine	plural			731	critica	critica	conosce	V1	criticano	num_violation		2494	PP
objrel_that	gli amici che le figlie critica conoscono le attrici	masculine	plural	feminine	plural			2007	critica	critica	conosce	V1	criticano	num_violation		2495	PP
objrel_that	gli studenti che le ragazze critica conoscono le figlie	masculine	plural	feminine	plural			2062	critica	critica	conosce	V1	criticano	num_violation		2496	PP
objrel_that	gli attori che i fratelli critica conoscono i figli	masculine	plural	masculine	plural			2535	critica	critica	conosce	V1	criticano	num_violation		2497	PP
objrel_that	gli studenti che i contadini critica conoscono le sorelle	masculine	plural	masculine	plural			2558	critica	critica	conosce	V1	criticano	num_violation		2498	PP
objrel_that	i bambini che i figli critica conoscono l' attore	masculine	plural	masculine	plural			2614	critica	critica	conosce	V1	criticano	num_violation		2499	PP
objrel_that	i contadini che gli uomini critica conoscono la figlia	masculine	plural	masculine	plural			2638	critica	critica	conosce	V1	criticano	num_violation		2500	PP
objrel_that	le contadine che le figlie critica difendono lo studente	feminine	plural	feminine	plural			94	critica	critica	difende	V1	criticano	num_violation		2501	PP
objrel_that	le madri che le figlie critica difendono il padre	feminine	plural	feminine	plural			167	critica	critica	difende	V1	criticano	num_violation		2502	PP
objrel_that	le madri che le sorelle critica difendono la donna	feminine	plural	feminine	plural			175	critica	critica	difende	V1	criticano	num_violation		2503	PP
objrel_that	le contadine che gli uomini critica difendono le amiche	feminine	plural	masculine	plural			573	critica	critica	difende	V1	criticano	num_violation		2504	PP
objrel_that	le figlie che i contadini critica difendono il bambino	feminine	plural	masculine	plural			632	critica	critica	difende	V1	criticano	num_violation		2505	PP
objrel_that	le sorelle che gli uomini critica difendono la madre	feminine	plural	masculine	plural			695	critica	critica	difende	V1	criticano	num_violation		2506	PP
objrel_that	gli attori che le ragazze critica difendono l' amico	masculine	plural	feminine	plural			2040	critica	critica	difende	V1	criticano	num_violation		2507	PP
objrel_that	i fratelli che le contadine critica difendono l' uomo	masculine	plural	feminine	plural			2195	critica	critica	difende	V1	criticano	num_violation		2508	PP
objrel_that	gli attori che i contadini critica difendono la donna	masculine	plural	masculine	plural			2532	critica	critica	difende	V1	criticano	num_violation		2509	PP
objrel_that	le amiche che le studentesse critica evitano gli attori	feminine	plural	feminine	plural			26	critica	critica	evita	V1	criticano	num_violation		2510	PP
objrel_that	le attrici che le madri critica evitano la sorella	feminine	plural	feminine	plural			46	critica	critica	evita	V1	criticano	num_violation		2511	PP
objrel_that	i ragazzi che le studentesse critica evitano la bambina	masculine	plural	feminine	plural			2250	critica	critica	evita	V1	criticano	num_violation		2512	PP
objrel_that	gli uomini che i padri critica evitano le bambine	masculine	plural	masculine	plural			2597	critica	critica	evita	V1	criticano	num_violation		2513	PP
objrel_that	i contadini che le attrici critica guardano l' amica	masculine	plural	feminine	plural			2120	critica	critica	guarda	V1	criticano	num_violation		2514	PP
objrel_that	i figli che le amiche critica guardano il bambino	masculine	plural	feminine	plural			2146	critica	critica	guarda	V1	criticano	num_violation		2515	PP
objrel_that	i bambini che i ragazzi critica guardano le sorelle	masculine	plural	masculine	plural			2618	critica	critica	guarda	V1	criticano	num_violation		2516	PP
objrel_that	i bambini che le studentesse critica ignorano l' attore	masculine	plural	feminine	plural			2112	critica	critica	ignora	V1	criticano	num_violation		2517	PP
objrel_that	gli attori che i bambini critica ignorano l' uomo	masculine	plural	masculine	plural			2528	critica	critica	ignora	V1	criticano	num_violation		2518	PP
objrel_that	le amiche che le attrici critica incontrano le sorelle	feminine	plural	feminine	plural			2	critica	critica	incontra	V1	criticano	num_violation		2519	PP
objrel_that	i figli che i ragazzi critica incontrano il fratello	masculine	plural	masculine	plural			2663	critica	critica	incontra	V1	criticano	num_violation		2520	PP
objrel_that	i padri che i ragazzi critica incontrano l' amica	masculine	plural	masculine	plural			2725	critica	critica	incontra	V1	criticano	num_violation		2521	PP
objrel_that	i bambini che gli uomini critica indicano gli amici	masculine	plural	masculine	plural			2609	critica	critica	indica	V1	criticano	num_violation		2522	PP
objrel_that	le bambine che le donne critica interrompono gli studenti	feminine	plural	feminine	plural			68	critica	critica	interrompe	V1	criticano	num_violation		2523	PP
objrel_that	gli uomini che le contadine critica interrompono la madre	masculine	plural	feminine	plural			2081	critica	critica	interrompe	V1	criticano	num_violation		2524	PP
objrel_that	gli uomini che le sorelle critica interrompono il ragazzo	masculine	plural	feminine	plural			2090	critica	critica	interrompe	V1	criticano	num_violation		2525	PP
objrel_that	i bambini che le studentesse critica interrompono la ragazza	masculine	plural	feminine	plural			2113	critica	critica	interrompe	V1	criticano	num_violation		2526	PP
objrel_that	i contadini che gli amici critica interrompono i padri	masculine	plural	masculine	plural			2622	critica	critica	interrompe	V1	criticano	num_violation		2527	PP
objrel_that	i fratelli che le bambine critica osservano la ragazza	masculine	plural	feminine	plural			2191	critica	critica	osserva	V1	criticano	num_violation		2528	PP
objrel_that	i fratelli che gli attori critica osservano il padre	masculine	plural	masculine	plural			2671	critica	critica	osserva	V1	criticano	num_violation		2529	PP
objrel_that	le contadine che le amiche critica ricordano il figlio	feminine	plural	feminine	plural			85	critica	critica	ricorda	V1	criticano	num_violation		2530	PP
objrel_that	le studentesse che le contadine critica ricordano la figlia	feminine	plural	feminine	plural			231	critica	critica	ricorda	V1	criticano	num_violation		2531	PP
objrel_that	gli studenti che i contadini critica ricordano il ragazzo	masculine	plural	masculine	plural			2559	critica	critica	ricorda	V1	criticano	num_violation		2532	PP
objrel_that	le madri che le bambine critica salutano la contadina	feminine	plural	feminine	plural			158	critica	critica	saluta	V1	criticano	num_violation		2533	PP
objrel_that	le ragazze che gli uomini critica salutano l' amica	feminine	plural	masculine	plural			670	critica	critica	saluta	V1	criticano	num_violation		2534	PP
objrel_that	gli uomini che i bambini critica salutano lo studente	masculine	plural	masculine	plural			2587	critica	critica	saluta	V1	criticano	num_violation		2535	PP
objrel_that	le amiche che le figlie difendono critica le ragazze	feminine	plural	feminine	plural			12	critica	difende	critica	V2	criticano	num_violation		2536	PP
objrel_that	i contadini che le donne difendono critica i ragazzi	masculine	plural	feminine	plural			2126	critica	difende	critica	V2	criticano	num_violation		2537	PP
objrel_that	gli attori che i fratelli difendono critica le contadine	masculine	plural	masculine	plural			2536	critica	difende	critica	V2	criticano	num_violation		2538	PP
objrel_that	i padri che i ragazzi difendono critica le attrici	masculine	plural	masculine	plural			2726	critica	difende	critica	V2	criticano	num_violation		2539	PP
objrel_that	le sorelle che gli studenti evitano critica i ragazzi	feminine	plural	masculine	plural			692	critica	evita	critica	V2	criticano	num_violation		2540	PP
objrel_that	le donne che le attrici fermano critica l' amica	feminine	plural	feminine	plural			114	critica	ferma	critica	V2	criticano	num_violation		2541	PP
objrel_that	le contadine che gli attori fermano critica le amiche	feminine	plural	masculine	plural			566	critica	ferma	critica	V2	criticano	num_violation		2542	PP
objrel_that	le madri che i contadini fermano critica il bambino	feminine	plural	masculine	plural			651	critica	ferma	critica	V2	criticano	num_violation		2543	PP
objrel_that	i figli che le attrici fermano critica la contadina	masculine	plural	feminine	plural			2148	critica	ferma	critica	V2	criticano	num_violation		2544	PP
objrel_that	gli uomini che i ragazzi fermano critica i padri	masculine	plural	masculine	plural			2599	critica	ferma	critica	V2	criticano	num_violation		2545	PP
objrel_that	i padri che gli amici fermano critica le donne	masculine	plural	masculine	plural			2700	critica	ferma	critica	V2	criticano	num_violation		2546	PP
objrel_that	le sorelle che le amiche guardano critica le madri	feminine	plural	feminine	plural			201	critica	guarda	critica	V2	criticano	num_violation		2547	PP
objrel_that	le donne che gli studenti guardano critica il contadino	feminine	plural	masculine	plural			597	critica	guarda	critica	V2	criticano	num_violation		2548	PP
objrel_that	le sorelle che gli amici guardano critica l' uomo	feminine	plural	masculine	plural			686	critica	guarda	critica	V2	criticano	num_violation		2549	PP
objrel_that	gli amici che gli studenti guardano critica le sorelle	masculine	plural	masculine	plural			2503	critica	guarda	critica	V2	criticano	num_violation		2550	PP
objrel_that	le ragazze che le contadine ignorano critica le madri	feminine	plural	feminine	plural			190	critica	ignora	critica	V2	criticano	num_violation		2551	PP
objrel_that	le bambine che gli uomini ignorano critica lo studente	feminine	plural	masculine	plural			555	critica	ignora	critica	V2	criticano	num_violation		2552	PP
objrel_that	i ragazzi che le figlie ignorano critica i fratelli	masculine	plural	feminine	plural			2241	critica	ignora	critica	V2	criticano	num_violation		2553	PP
objrel_that	gli studenti che gli amici ignorano critica le bambine	masculine	plural	masculine	plural			2548	critica	ignora	critica	V2	criticano	num_violation		2554	PP
objrel_that	i figli che gli attori ignorano critica il contadino	masculine	plural	masculine	plural			2651	critica	ignora	critica	V2	criticano	num_violation		2555	PP
objrel_that	le bambine che le sorelle incontrano critica la contadina	feminine	plural	feminine	plural			83	critica	incontra	critica	V2	criticano	num_violation		2556	PP
objrel_that	i fratelli che le amiche incontrano critica la ragazza	masculine	plural	feminine	plural			2178	critica	incontra	critica	V2	criticano	num_violation		2557	PP
objrel_that	i fratelli che le donne incontrano critica il figlio	masculine	plural	feminine	plural			2200	critica	incontra	critica	V2	criticano	num_violation		2558	PP
objrel_that	i fratelli che i bambini incontrano critica gli studenti	masculine	plural	masculine	plural			2684	critica	incontra	critica	V2	criticano	num_violation		2559	PP
objrel_that	le madri che le attrici indicano critica l' amica	feminine	plural	feminine	plural			155	critica	indica	critica	V2	criticano	num_violation		2560	PP
objrel_that	le studentesse che le figlie indicano critica la madre	feminine	plural	feminine	plural			241	critica	indica	critica	V2	criticano	num_violation		2561	PP
objrel_that	gli uomini che le amiche indicano critica il figlio	masculine	plural	feminine	plural			2074	critica	indica	critica	V2	criticano	num_violation		2562	PP
objrel_that	i padri che le donne indicano critica la ragazza	masculine	plural	feminine	plural			2222	critica	indica	critica	V2	criticano	num_violation		2563	PP
objrel_that	gli amici che i ragazzi indicano critica gli uomini	masculine	plural	masculine	plural			2515	critica	indica	critica	V2	criticano	num_violation		2564	PP
objrel_that	gli studenti che i figli indicano critica il ragazzo	masculine	plural	masculine	plural			2565	critica	indica	critica	V2	criticano	num_violation		2565	PP
objrel_that	le amiche che i bambini interrompono critica i figli	feminine	plural	masculine	plural			505	critica	interrompe	critica	V2	criticano	num_violation		2566	PP
objrel_that	le ragazze che gli attori interrompono critica gli amici	feminine	plural	masculine	plural			665	critica	interrompe	critica	V2	criticano	num_violation		2567	PP
objrel_that	gli amici che le ragazze interrompono critica il bambino	masculine	plural	feminine	plural			2015	critica	interrompe	critica	V2	criticano	num_violation		2568	PP
objrel_that	i contadini che le madri interrompono critica le studentesse	masculine	plural	feminine	plural			2133	critica	interrompe	critica	V2	criticano	num_violation		2569	PP
objrel_that	i contadini che i fratelli interrompono critica la studentessa	masculine	plural	masculine	plural			2645	critica	interrompe	critica	V2	criticano	num_violation		2570	PP
objrel_that	i fratelli che gli uomini interrompono critica il figlio	masculine	plural	masculine	plural			2681	critica	interrompe	critica	V2	criticano	num_violation		2571	PP
objrel_that	le figlie che le madri osservano critica gli studenti	feminine	plural	feminine	plural			144	critica	osserva	critica	V2	criticano	num_violation		2572	PP
objrel_that	gli amici che le figlie osservano critica le madri	masculine	plural	feminine	plural			2011	critica	osserva	critica	V2	criticano	num_violation		2573	PP
objrel_that	gli studenti che le donne osservano critica la figlia	masculine	plural	feminine	plural			2057	critica	osserva	critica	V2	criticano	num_violation		2574	PP
objrel_that	i ragazzi che le madri osservano critica la contadina	masculine	plural	feminine	plural			2246	critica	osserva	critica	V2	criticano	num_violation		2575	PP
objrel_that	i fratelli che le amiche ricordano critica la sorella	masculine	plural	feminine	plural			2183	critica	ricorda	critica	V2	criticano	num_violation		2576	PP
objrel_that	gli attori che gli amici ricordano critica i ragazzi	masculine	plural	masculine	plural			2520	critica	ricorda	critica	V2	criticano	num_violation		2577	PP
objrel_that	i padri che i contadini ricordano critica i bambini	masculine	plural	masculine	plural			2718	critica	ricorda	critica	V2	criticano	num_violation		2578	PP
objrel_that	i figli che le madri salutano critica l' attrice	masculine	plural	feminine	plural			2165	critica	saluta	critica	V2	criticano	num_violation		2579	PP
objrel_that	la contadina che la donna accoglie criticano i padri	feminine	singular	feminine	singular			1334	criticano	accolgono	criticano	V2	critica	num_violation		2580	SS
objrel_that	la contadina che l' amico accoglie criticano lo studente	feminine	singular	masculine	singular			1832	criticano	accolgono	criticano	V2	critica	num_violation		2581	SS
objrel_that	il padre che la studentessa accoglie criticano il ragazzo	masculine	singular	feminine	singular			3356	criticano	accolgono	criticano	V2	critica	num_violation		2582	SS
objrel_that	il fratello che il padre accoglie criticano le ragazze	masculine	singular	masculine	singular			3818	criticano	accolgono	criticano	V2	critica	num_violation		2583	SS
objrel_that	il ragazzo che il padre accoglie criticano le studentesse	masculine	singular	masculine	singular			3872	criticano	accolgono	criticano	V2	critica	num_violation		2584	SS
objrel_that	la bambina che l' attrice ama criticano la figlia	feminine	singular	feminine	singular			1300	criticano	amano	criticano	V2	critica	num_violation		2585	SS
objrel_that	la contadina che la sorella ama criticano la ragazza	feminine	singular	feminine	singular			1346	criticano	amano	criticano	V2	critica	num_violation		2586	SS
objrel_that	la ragazza che la madre ama criticano lo studente	feminine	singular	feminine	singular			1446	criticano	amano	criticano	V2	critica	num_violation		2587	SS
objrel_that	la madre che l' amico ama criticano i padri	feminine	singular	masculine	singular			1901	criticano	amano	criticano	V2	critica	num_violation		2588	SS
objrel_that	il bambino che la figlia ama criticano l' amica	masculine	singular	feminine	singular			3265	criticano	amano	criticano	V2	critica	num_violation		2589	SS
objrel_that	l' amica che la bambina attrae criticano i fratelli	feminine	singular	feminine	singular			1253	criticano	attraggono	criticano	V2	critica	num_violation		2590	SS
objrel_that	la contadina che la figlia attrae criticano i ragazzi	feminine	singular	feminine	singular			1337	criticano	attraggono	criticano	V2	critica	num_violation		2591	SS
objrel_that	il figlio che l' attore attrae criticano il ragazzo	masculine	singular	masculine	singular			3804	criticano	attraggono	criticano	V2	critica	num_violation		2592	SS
objrel_that	l' amico che lo studente attrae criticano le sorelle	masculine	singular	masculine	singular			3909	criticano	attraggono	criticano	V2	critica	num_violation		2593	SS
objrel_that	la sorella che la studentessa blocca criticano i figli	feminine	singular	feminine	singular			1473	criticano	bloccano	criticano	V2	critica	num_violation		2594	SS
objrel_that	la studentessa che il figlio blocca criticano gli uomini	feminine	singular	masculine	singular			1980	criticano	bloccano	criticano	V2	critica	num_violation		2595	SS
objrel_that	l' uomo che l' attore blocca criticano l' amica	masculine	singular	masculine	singular			3963	criticano	bloccano	criticano	V2	critica	num_violation		2596	SS
objrel_that	il fratello che la studentessa conosce criticano la bambina	masculine	singular	feminine	singular			3330	criticano	conoscono	criticano	V2	critica	num_violation		2597	SS
objrel_that	il ragazzo che il bambino conosce criticano la sorella	masculine	singular	masculine	singular			3858	criticano	conoscono	criticano	V2	critica	num_violation		2598	SS
objrel_that	il ragazzo che l' amico conosce criticano l' attrice	masculine	singular	masculine	singular			3874	criticano	conoscono	criticano	V2	critica	num_violation		2599	SS
objrel_that	lo studente che l' amico conosce criticano la ragazza	masculine	singular	masculine	singular			3992	criticano	conoscono	criticano	V2	critica	num_violation		2600	SS
objrel_that	la ragazza che la madre criticano accoglie i figli	feminine	singular	feminine	singular			1447	criticano	criticano	accolgono	V1	critica	num_violation		2601	SS
objrel_that	la donna che il padre criticano accoglie i fratelli	feminine	singular	masculine	singular			1857	criticano	criticano	accolgono	V1	critica	num_violation		2602	SS
objrel_that	il ragazzo che la contadina criticano accoglie la figlia	masculine	singular	feminine	singular			3376	criticano	criticano	accolgono	V1	critica	num_violation		2603	SS
objrel_that	l' amico che la contadina criticano accoglie gli studenti	masculine	singular	feminine	singular			3396	criticano	criticano	accolgono	V1	critica	num_violation		2604	SS
objrel_that	il figlio che l' amico criticano accoglie gli attori	masculine	singular	masculine	singular			3802	criticano	criticano	accolgono	V1	critica	num_violation		2605	SS
objrel_that	il figlio che l' uomo criticano accoglie le bambine	masculine	singular	masculine	singular			3806	criticano	criticano	accolgono	V1	critica	num_violation		2606	SS
objrel_that	la ragazza che la contadina criticano ama la sorella	feminine	singular	feminine	singular			1443	criticano	criticano	amano	V1	critica	num_violation		2607	SS
objrel_that	la madre che il ragazzo criticano ama la donna	feminine	singular	masculine	singular			1897	criticano	criticano	amano	V1	critica	num_violation		2608	SS
objrel_that	l' amica che la sorella criticano attrae i figli	feminine	singular	feminine	singular			1266	criticano	criticano	attraggono	V1	critica	num_violation		2609	SS
objrel_that	la contadina che la figlia criticano attrae le donne	feminine	singular	feminine	singular			1338	criticano	criticano	attraggono	V1	critica	num_violation		2610	SS
objrel_that	la studentessa che la contadina criticano attrae la sorella	feminine	singular	feminine	singular			1485	criticano	criticano	attraggono	V1	critica	num_violation		2611	SS
objrel_that	l' amico che l' attrice criticano attrae la bambina	masculine	singular	feminine	singular			3392	criticano	criticano	attraggono	V1	critica	num_violation		2612	SS
objrel_that	l' amico che il fratello criticano attrae la ragazza	masculine	singular	masculine	singular			3893	criticano	criticano	attraggono	V1	critica	num_violation		2613	SS
objrel_that	la donna che l' amica criticano blocca l' attrice	feminine	singular	feminine	singular			1351	criticano	criticano	bloccano	V1	critica	num_violation		2614	SS
objrel_that	la figlia che la madre criticano blocca l' amico	feminine	singular	feminine	singular			1395	criticano	criticano	bloccano	V1	critica	num_violation		2615	SS
objrel_that	la donna che il bambino criticano blocca i ragazzi	feminine	singular	masculine	singular			1843	criticano	criticano	bloccano	V1	critica	num_violation		2616	SS
objrel_that	il padre che la figlia criticano blocca le donne	masculine	singular	feminine	singular			3351	criticano	criticano	bloccano	V1	critica	num_violation		2617	SS
objrel_that	l' amico che la figlia criticano blocca i bambini	masculine	singular	feminine	singular			3404	criticano	criticano	bloccano	V1	critica	num_violation		2618	SS
objrel_that	l' attrice che il ragazzo criticano conosce le amiche	feminine	singular	masculine	singular			1784	criticano	criticano	conoscono	V1	critica	num_violation		2619	SS
objrel_that	la bambina che lo studente criticano conosce la ragazza	feminine	singular	masculine	singular			1815	criticano	criticano	conoscono	V1	critica	num_violation		2620	SS
objrel_that	il figlio che la ragazza criticano conosce il padre	masculine	singular	feminine	singular			3307	criticano	criticano	conoscono	V1	critica	num_violation		2621	SS
objrel_that	l' attore che la bambina criticano conosce il ragazzo	masculine	singular	feminine	singular			3426	criticano	criticano	conoscono	V1	critica	num_violation		2622	SS
objrel_that	l' uomo che l' attrice criticano conosce l' amico	masculine	singular	feminine	singular			3450	criticano	criticano	conoscono	V1	critica	num_violation		2623	SS
objrel_that	la bambina che il contadino criticano difende la studentessa	feminine	singular	masculine	singular			1798	criticano	criticano	difendono	V1	critica	num_violation		2624	SS
objrel_that	il ragazzo che l' amica criticano difende l' attrice	masculine	singular	feminine	singular			3364	criticano	criticano	difendono	V1	critica	num_violation		2625	SS
objrel_that	la madre che l' amico criticano evita l' uomo	feminine	singular	masculine	singular			1903	criticano	criticano	evitano	V1	critica	num_violation		2626	SS
objrel_that	la sorella che il ragazzo criticano evita le attrici	feminine	singular	masculine	singular			1960	criticano	criticano	evitano	V1	critica	num_violation		2627	SS
objrel_that	il bambino che la ragazza criticano evita i fratelli	masculine	singular	feminine	singular			3272	criticano	criticano	evitano	V1	critica	num_violation		2628	SS
objrel_that	lo studente che la bambina criticano evita l' uomo	masculine	singular	feminine	singular			3482	criticano	criticano	evitano	V1	critica	num_violation		2629	SS
objrel_that	l' amica che la contadina criticano ferma il padre	feminine	singular	feminine	singular			1256	criticano	criticano	fermano	V1	critica	num_violation		2630	SS
