a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type		p_number	q_condition
objrel_that	le attrici che la studentessa attraggo ricordano l' uomo	feminine	plural	feminine	singular			295	attraggo	attraggono	ricorda	V1	attrae	wrong_person		1123	PS
objrel_that	le figlie che la sorella attraggo ricordano la studentessa	feminine	plural	feminine	singular			392	attraggo	attraggono	ricorda	V1	attrae	wrong_person		1124	PS
objrel_that	le sorelle che l' attrice attraggo ricordano la figlia	feminine	plural	feminine	singular			445	attraggo	attraggono	ricorda	V1	attrae	wrong_person		1125	PS
objrel_that	le bambine che la studentessa attraggo salutano il figlio	feminine	plural	feminine	singular			325	attraggo	attraggono	saluta	V1	attrae	wrong_person		1126	PS
objrel_that	i contadini che il figlio attraggo salutano l' amico	masculine	plural	masculine	singular			2882	attraggo	attraggono	saluta	V1	attrae	wrong_person		1127	PS
objrel_that	il figlio che il padre blocca attraggo la madre	masculine	singular	masculine	singular			3797	attraggo	bloccano	attraggono	V2	attrae	wrong_person		1128	SS
objrel_that	il ragazzo che il contadino blocca attraggo l' uomo	masculine	singular	masculine	singular			3863	attraggo	bloccano	attraggono	V2	attrae	wrong_person		1129	SS
objrel_that	l' amico che la studentessa conosce attraggo il padre	masculine	singular	feminine	singular			3419	attraggo	conoscono	attraggono	V2	attrae	wrong_person		1130	SS
objrel_that	la studentessa che la contadina critica attraggo la sorella	feminine	singular	feminine	singular			1485	attraggo	criticano	attraggono	V2	attrae	wrong_person		1131	SS
objrel_that	l' amico che l' attrice critica attraggo la bambina	masculine	singular	feminine	singular			3392	attraggo	criticano	attraggono	V2	attrae	wrong_person		1132	SS
objrel_that	l' amico che il fratello critica attraggo la ragazza	masculine	singular	masculine	singular			3893	attraggo	criticano	attraggono	V2	attrae	wrong_person		1133	SS
objrel_that	il figlio che il fratello difende attraggo gli studenti	masculine	singular	masculine	singular			3796	attraggo	difendono	attraggono	V2	attrae	wrong_person		1134	SS
objrel_that	la contadina che la sorella evita attraggo le donne	feminine	singular	feminine	singular			1347	attraggo	evitano	attraggono	V2	attrae	wrong_person		1135	SS
objrel_that	l' uomo che la madre evita attraggo il fratello	masculine	singular	feminine	singular			3465	attraggo	evitano	attraggono	V2	attrae	wrong_person		1136	SS
objrel_that	la studentessa che l' attore ferma attraggo la donna	feminine	singular	masculine	singular			1995	attraggo	fermano	attraggono	V2	attrae	wrong_person		1137	SS
objrel_that	l' uomo che la contadina ferma attraggo l' amico	masculine	singular	feminine	singular			3459	attraggo	fermano	attraggono	V2	attrae	wrong_person		1138	SS
objrel_that	il bambino che il figlio ferma attraggo la studentessa	masculine	singular	masculine	singular			3753	attraggo	fermano	attraggono	V2	attrae	wrong_person		1139	SS
objrel_that	l' attrice che l' uomo ignora attraggo le amiche	feminine	singular	masculine	singular			1794	attraggo	ignorano	attraggono	V2	attrae	wrong_person		1140	SS
objrel_that	l' attrice che la sorella incontra attraggo la figlia	feminine	singular	feminine	singular			1296	attraggo	incontrano	attraggono	V2	attrae	wrong_person		1141	SS
objrel_that	il bambino che l' uomo indica attraggo il contadino	masculine	singular	masculine	singular			3774	attraggo	indicano	attraggono	V2	attrae	wrong_person		1142	SS
objrel_that	la bambina che l' amico interrompe attraggo gli uomini	feminine	singular	masculine	singular			1811	attraggo	interrompono	attraggono	V2	attrae	wrong_person		1143	SS
objrel_that	la studentessa che il figlio interrompe attraggo l' amico	feminine	singular	masculine	singular			1983	attraggo	interrompono	attraggono	V2	attrae	wrong_person		1144	SS
objrel_that	l' attore che la sorella interrompe attraggo i ragazzi	masculine	singular	feminine	singular			3444	attraggo	interrompono	attraggono	V2	attrae	wrong_person		1145	SS
objrel_that	l' uomo che la bambina interrompe attraggo il fratello	masculine	singular	feminine	singular			3455	attraggo	interrompono	attraggono	V2	attrae	wrong_person		1146	SS
objrel_that	l' attrice che la contadina osserva attraggo la figlia	feminine	singular	feminine	singular			1282	attraggo	osservano	attraggono	V2	attrae	wrong_person		1147	SS
objrel_that	la bambina che la figlia osserva attraggo le studentesse	feminine	singular	feminine	singular			1305	attraggo	osservano	attraggono	V2	attrae	wrong_person		1148	SS
objrel_that	l' attore che la ragazza osserva attraggo lo studente	masculine	singular	feminine	singular			3440	attraggo	osservano	attraggono	V2	attrae	wrong_person		1149	SS
objrel_that	la figlia che la bambina ricorda attraggo le amiche	feminine	singular	feminine	singular			1386	attraggo	ricordano	attraggono	V2	attrae	wrong_person		1150	SS
objrel_that	la contadina che l' amica saluta attraggo lo studente	feminine	singular	feminine	singular			1325	attraggo	salutano	attraggono	V2	attrae	wrong_person		1151	SS
objrel_that	la studentessa che le bambine accolgono attraggo la madre	feminine	singular	feminine	plural			1233	attraggo	accoglie	attraggono	V2	attrae	wrong_person		1152	SP
objrel_that	il ragazzo che le sorelle accolgono attraggo la figlia	masculine	singular	feminine	plural			3130	attraggo	accoglie	attraggono	V2	attrae	wrong_person		1153	SP
objrel_that	la sorella che le contadine amano attraggo gli studenti	feminine	singular	feminine	plural			1213	attraggo	ama	attraggono	V2	attrae	wrong_person		1154	SP
objrel_that	il fratello che gli attori amano attraggo il contadino	masculine	singular	masculine	plural			3579	attraggo	ama	attraggono	V2	attrae	wrong_person		1155	SP
objrel_that	la ragazza che le contadine bloccano attraggo i bambini	feminine	singular	feminine	plural			1183	attraggo	blocca	attraggono	V2	attrae	wrong_person		1156	SP
objrel_that	la sorella che le contadine bloccano attraggo il padre	feminine	singular	feminine	plural			1215	attraggo	blocca	attraggono	V2	attrae	wrong_person		1157	SP
objrel_that	lo studente che i padri bloccano attraggo l' amico	masculine	singular	masculine	plural			3744	attraggo	blocca	attraggono	V2	attrae	wrong_person		1158	SP
objrel_that	l' attrice che le contadine conoscono attraggo le bambine	feminine	singular	feminine	plural			1031	attraggo	conosce	attraggono	V2	attrae	wrong_person		1159	SP
objrel_that	l' amica che i fratelli conoscono attraggo le ragazze	feminine	singular	masculine	plural			1516	attraggo	conosce	attraggono	V2	attrae	wrong_person		1160	SP
objrel_that	l' amica che i padri conoscono attraggo le madri	feminine	singular	masculine	plural			1519	attraggo	conosce	attraggono	V2	attrae	wrong_person		1161	SP
objrel_that	il figlio che le attrici conoscono attraggo l' uomo	masculine	singular	feminine	plural			3040	attraggo	conosce	attraggono	V2	attrae	wrong_person		1162	SP
objrel_that	l' amica che i contadini criticano attraggo i padri	feminine	singular	masculine	plural			1509	attraggo	critica	attraggono	V2	attrae	wrong_person		1163	SP
objrel_that	la bambina che le sorelle difendono attraggo i contadini	feminine	singular	feminine	plural			1072	attraggo	difende	attraggono	V2	attrae	wrong_person		1164	SP
objrel_that	la bambina che i figli difendono attraggo le contadine	feminine	singular	masculine	plural			1563	attraggo	difende	attraggono	V2	attrae	wrong_person		1165	SP
objrel_that	il fratello che le ragazze difendono attraggo gli studenti	masculine	singular	feminine	plural			3085	attraggo	difende	attraggono	V2	attrae	wrong_person		1166	SP
objrel_that	l' amico che le madri difendono attraggo i fratelli	masculine	singular	feminine	plural			3155	attraggo	difende	attraggono	V2	attrae	wrong_person		1167	SP
objrel_that	il fratello che gli attori difendono attraggo le figlie	masculine	singular	masculine	plural			3581	attraggo	difende	attraggono	V2	attrae	wrong_person		1168	SP
objrel_that	il padre che le studentesse evitano attraggo la figlia	masculine	singular	feminine	plural			3111	attraggo	evita	attraggono	V2	attrae	wrong_person		1169	SP
objrel_that	la figlia che le attrici fermano attraggo la contadina	feminine	singular	feminine	plural			1133	attraggo	ferma	attraggono	V2	attrae	wrong_person		1170	SP
objrel_that	la madre che le attrici fermano attraggo il figlio	feminine	singular	feminine	plural			1159	attraggo	ferma	attraggono	V2	attrae	wrong_person		1171	SP
objrel_that	il figlio che gli amici fermano attraggo le madri	masculine	singular	masculine	plural			3549	attraggo	ferma	attraggono	V2	attrae	wrong_person		1172	SP
objrel_that	il padre che i bambini fermano attraggo il fratello	masculine	singular	masculine	plural			3613	attraggo	ferma	attraggono	V2	attrae	wrong_person		1173	SP
objrel_that	la sorella che gli studenti incontrano attraggo l' uomo	feminine	singular	masculine	plural			1708	attraggo	incontra	attraggono	V2	attrae	wrong_person		1174	SP
objrel_that	il contadino che i figli incontrano attraggo i bambini	masculine	singular	masculine	plural			3540	attraggo	incontra	attraggono	V2	attrae	wrong_person		1175	SP
objrel_that	l' attore che i figli incontrano attraggo le madri	masculine	singular	masculine	plural			3684	attraggo	incontra	attraggono	V2	attrae	wrong_person		1176	SP
objrel_that	lo studente che i fratelli incontrano attraggo i figli	masculine	singular	masculine	plural			3742	attraggo	incontra	attraggono	V2	attrae	wrong_person		1177	SP
objrel_that	la sorella che i padri indicano attraggo la figlia	feminine	singular	masculine	plural			1725	attraggo	indica	attraggono	V2	attrae	wrong_person		1178	SP
objrel_that	il ragazzo che i bambini osservano attraggo l' uomo	masculine	singular	masculine	plural			3640	attraggo	osserva	attraggono	V2	attrae	wrong_person		1179	SP
objrel_that	la ragazza che i bambini ricordano attraggo la contadina	feminine	singular	masculine	plural			1683	attraggo	ricorda	attraggono	V2	attrae	wrong_person		1180	SP
objrel_that	l' uomo che le sorelle ricordano attraggo il padre	masculine	singular	feminine	plural			3205	attraggo	ricorda	attraggono	V2	attrae	wrong_person		1181	SP
objrel_that	la contadina che le donne salutano attraggo il bambino	feminine	singular	feminine	plural			1090	attraggo	saluta	attraggono	V2	attrae	wrong_person		1182	SP
objrel_that	l' amica che la sorella accoglie attrai le madri	feminine	singular	feminine	singular			1263	attrai	accolgono	attraggono	V2	attrae	wrong_person		1183	SS
objrel_that	la contadina che l' amica accoglie attrai la donna	feminine	singular	feminine	singular			1320	attrai	accolgono	attraggono	V2	attrae	wrong_person		1184	SS
objrel_that	il ragazzo che il bambino accoglie attrai la studentessa	masculine	singular	masculine	singular			3857	attrai	accolgono	attraggono	V2	attrae	wrong_person		1185	SS
objrel_that	l' uomo che il fratello accoglie attrai le ragazze	masculine	singular	masculine	singular			3949	attrai	accolgono	attraggono	V2	attrae	wrong_person		1186	SS
objrel_that	la figlia che l' uomo ama attrai la studentessa	feminine	singular	masculine	singular			1881	attrai	amano	attraggono	V2	attrae	wrong_person		1187	SS
objrel_that	la studentessa che la bambina attrai accoglie le ragazze	feminine	singular	feminine	singular			1481	attrai	attraggono	accolgono	V1	attrae	wrong_person		1188	SS
objrel_that	la contadina che il figlio attrai blocca la studentessa	feminine	singular	masculine	singular			1821	attrai	attraggono	bloccano	V1	attrae	wrong_person		1189	SS
objrel_that	l' attore che la studentessa attrai blocca il fratello	masculine	singular	feminine	singular			3445	attrai	attraggono	bloccano	V1	attrae	wrong_person		1190	SS
objrel_that	l' uomo che la contadina attrai blocca le donne	masculine	singular	feminine	singular			3456	attrai	attraggono	bloccano	V1	attrae	wrong_person		1191	SS
objrel_that	l' attrice che il contadino attrai conosce la bambina	feminine	singular	masculine	singular			1768	attrai	attraggono	conoscono	V1	attrae	wrong_person		1192	SS
objrel_that	il contadino che lo studente attrai conosce il figlio	masculine	singular	masculine	singular			3789	attrai	attraggono	conoscono	V1	attrae	wrong_person		1193	SS
objrel_that	l' amico che lo studente attrai conosce il bambino	masculine	singular	masculine	singular			3908	attrai	attraggono	conoscono	V1	attrae	wrong_person		1194	SS
objrel_that	l' amica che la bambina attrai critica i fratelli	feminine	singular	feminine	singular			1253	attrai	attraggono	criticano	V1	attrae	wrong_person		1195	SS
objrel_that	il figlio che l' attore attrai critica il ragazzo	masculine	singular	masculine	singular			3804	attrai	attraggono	criticano	V1	attrae	wrong_person		1196	SS
objrel_that	la sorella che l' amica attrai difende la studentessa	feminine	singular	feminine	singular			1456	attrai	attraggono	difendono	V1	attrae	wrong_person		1197	SS
objrel_that	il ragazzo che la studentessa attrai difende il padre	masculine	singular	feminine	singular			3389	attrai	attraggono	difendono	V1	attrae	wrong_person		1198	SS
objrel_that	lo studente che il contadino attrai difende il bambino	masculine	singular	masculine	singular			3974	attrai	attraggono	difendono	V1	attrae	wrong_person		1199	SS
objrel_that	il fratello che lo studente attrai evita le donne	masculine	singular	masculine	singular			3834	attrai	attraggono	evitano	V1	attrae	wrong_person		1200	SS
objrel_that	il fratello che la ragazza attrai ferma le sorelle	masculine	singular	feminine	singular			3324	attrai	attraggono	fermano	V1	attrae	wrong_person		1201	SS
objrel_that	l' amico che lo studente attrai ferma le bambine	masculine	singular	masculine	singular			3910	attrai	attraggono	fermano	V1	attrae	wrong_person		1202	SS
objrel_that	lo studente che l' uomo attrai ferma il contadino	masculine	singular	masculine	singular			3997	attrai	attraggono	fermano	V1	attrae	wrong_person		1203	SS
objrel_that	la studentessa che la madre attrai guarda i bambini	feminine	singular	feminine	singular			1494	attrai	attraggono	guardano	V1	attrae	wrong_person		1204	SS
objrel_that	il figlio che la bambina attrai guarda le contadine	masculine	singular	feminine	singular			3295	attrai	attraggono	guardano	V1	attrae	wrong_person		1205	SS
objrel_that	la madre che l' attrice attrai ignora la studentessa	feminine	singular	feminine	singular			1411	attrai	attraggono	ignorano	V1	attrae	wrong_person		1206	SS
objrel_that	l' attrice che il padre attrai ignora la studentessa	feminine	singular	masculine	singular			1781	attrai	attraggono	ignorano	V1	attrae	wrong_person		1207	SS
objrel_that	la figlia che il contadino attrai ignora la madre	feminine	singular	masculine	singular			1866	attrai	attraggono	ignorano	V1	attrae	wrong_person		1208	SS
objrel_that	l' attore che la bambina attrai interrompe l' uomo	masculine	singular	feminine	singular			3425	attrai	attraggono	interrompono	V1	attrae	wrong_person		1209	SS
objrel_that	l' attore che la donna attrai interrompe l' uomo	masculine	singular	feminine	singular			3431	attrai	attraggono	interrompono	V1	attrae	wrong_person		1210	SS
objrel_that	la studentessa che l' amico attrai osserva i padri	feminine	singular	masculine	singular			1990	attrai	attraggono	osservano	V1	attrae	wrong_person		1211	SS
objrel_that	il figlio che il fratello attrai osserva il padre	masculine	singular	masculine	singular			3794	attrai	attraggono	osservano	V1	attrae	wrong_person		1212	SS
objrel_that	l' amico che l' uomo attrai osserva le sorelle	masculine	singular	masculine	singular			3904	attrai	attraggono	osservano	V1	attrae	wrong_person		1213	SS
objrel_that	la donna che la bambina attrai ricorda le ragazze	feminine	singular	feminine	singular			1354	attrai	attraggono	ricordano	V1	attrae	wrong_person		1214	SS
objrel_that	la madre che la studentessa attrai ricorda i bambini	feminine	singular	feminine	singular			1430	attrai	attraggono	ricordano	V1	attrae	wrong_person		1215	SS
objrel_that	il bambino che la contadina attrai ricorda la figlia	masculine	singular	feminine	singular			3255	attrai	attraggono	ricordano	V1	attrae	wrong_person		1216	SS
objrel_that	il figlio che la contadina attrai ricorda l' amica	masculine	singular	feminine	singular			3298	attrai	attraggono	ricordano	V1	attrae	wrong_person		1217	SS
objrel_that	la madre che l' attrice attrai saluta le ragazze	feminine	singular	feminine	singular			1412	attrai	attraggono	salutano	V1	attrae	wrong_person		1218	SS
objrel_that	la studentessa che la figlia attrai saluta le sorelle	feminine	singular	feminine	singular			1491	attrai	attraggono	salutano	V1	attrae	wrong_person		1219	SS
objrel_that	le bambine che il contadino attrai accolgono i figli	feminine	plural	masculine	singular			800	attrai	attraggono	accoglie	V1	attrae	wrong_person		1220	PS
objrel_that	le donne che l' amico attrai accolgono la bambina	feminine	plural	masculine	singular			865	attrai	attraggono	accoglie	V1	attrae	wrong_person		1221	PS
objrel_that	gli attori che la studentessa attrai accolgono i ragazzi	masculine	plural	feminine	singular			2291	attrai	attraggono	accoglie	V1	attrae	wrong_person		1222	PS
objrel_that	i padri che l' attrice attrai amano l' uomo	masculine	plural	feminine	singular			2458	attrai	attraggono	ama	V1	attrae	wrong_person		1223	PS
objrel_that	le amiche che la studentessa attrai bloccano il padre	feminine	plural	feminine	singular			272	attrai	attraggono	blocca	V1	attrae	wrong_person		1224	PS
objrel_that	i figli che il ragazzo attrai bloccano le bambine	masculine	plural	masculine	singular			2918	attrai	attraggono	blocca	V1	attrae	wrong_person		1225	PS
objrel_that	le ragazze che la madre attrai conoscono la donna	feminine	plural	feminine	singular			436	attrai	attraggono	conosce	V1	attrae	wrong_person		1226	PS
objrel_that	gli amici che l' uomo attrai conoscono le sorelle	masculine	plural	masculine	singular			2771	attrai	attraggono	conosce	V1	attrae	wrong_person		1227	PS
objrel_that	gli attori che il ragazzo attrai difendono i figli	masculine	plural	masculine	singular			2785	attrai	attraggono	difende	V1	attrae	wrong_person		1228	PS
objrel_that	le bambine che il ragazzo attrai fermano il fratello	feminine	plural	masculine	singular			812	attrai	attraggono	ferma	V1	attrae	wrong_person		1229	PS
objrel_that	le sorelle che l' uomo attrai fermano la ragazza	feminine	plural	masculine	singular			973	attrai	attraggono	ferma	V1	attrae	wrong_person		1230	PS
objrel_that	i padri che l' attrice attrai fermano la donna	masculine	plural	feminine	singular			2459	attrai	attraggono	ferma	V1	attrae	wrong_person		1231	PS
objrel_that	i figli che il contadino attrai guardano i ragazzi	masculine	plural	masculine	singular			2907	attrai	attraggono	guarda	V1	attrae	wrong_person		1232	PS
objrel_that	le figlie che l' attrice attrai ignorano gli uomini	feminine	plural	feminine	singular			366	attrai	attraggono	ignora	V1	attrae	wrong_person		1233	PS
objrel_that	le madri che la bambina attrai ignorano lo studente	feminine	plural	feminine	singular			399	attrai	attraggono	ignora	V1	attrae	wrong_person		1234	PS
objrel_that	gli attori che la studentessa attrai ignorano la ragazza	masculine	plural	feminine	singular			2292	attrai	attraggono	ignora	V1	attrae	wrong_person		1235	PS
objrel_that	gli amici che il padre attrai incontrano le studentesse	masculine	plural	masculine	singular			2760	attrai	attraggono	incontra	V1	attrae	wrong_person		1236	PS
objrel_that	le donne che la studentessa attrai indicano la contadina	feminine	plural	feminine	singular			361	attrai	attraggono	indica	V1	attrae	wrong_person		1237	PS
objrel_that	le contadine che l' attore attrai interrompono lo studente	feminine	plural	masculine	singular			843	attrai	attraggono	interrompe	V1	attrae	wrong_person		1238	PS
objrel_that	gli attori che la figlia attrai interrompono le sorelle	masculine	plural	feminine	singular			2278	attrai	attraggono	interrompe	V1	attrae	wrong_person		1239	PS
objrel_that	i padri che l' attrice attrai interrompono la ragazza	masculine	plural	feminine	singular			2460	attrai	attraggono	interrompe	V1	attrae	wrong_person		1240	PS
objrel_that	le ragazze che il figlio attrai osservano i fratelli	feminine	plural	masculine	singular			925	attrai	attraggono	osserva	V1	attrae	wrong_person		1241	PS
objrel_that	gli studenti che l' attrice attrai osservano gli uomini	masculine	plural	feminine	singular			2301	attrai	attraggono	osserva	V1	attrae	wrong_person		1242	PS
objrel_that	i padri che la bambina attrai osservano i ragazzi	masculine	plural	feminine	singular			2463	attrai	attraggono	osserva	V1	attrae	wrong_person		1243	PS
objrel_that	la ragazza che l' amica blocca attrai le bambine	feminine	singular	feminine	singular			1434	attrai	bloccano	attraggono	V2	attrae	wrong_person		1244	SS
objrel_that	il fratello che la studentessa blocca attrai il padre	masculine	singular	feminine	singular			3329	attrai	bloccano	attraggono	V2	attrae	wrong_person		1245	SS
objrel_that	l' amica che la sorella critica attrai i figli	feminine	singular	feminine	singular			1266	attrai	criticano	attraggono	V2	attrae	wrong_person		1246	SS
objrel_that	la contadina che la figlia critica attrai le donne	feminine	singular	feminine	singular			1338	attrai	criticano	attraggono	V2	attrae	wrong_person		1247	SS
objrel_that	la figlia che la donna difende attrai le studentesse	feminine	singular	feminine	singular			1392	attrai	difendono	attraggono	V2	attrae	wrong_person		1248	SS
objrel_that	l' uomo che il padre difende attrai la ragazza	masculine	singular	masculine	singular			3955	attrai	difendono	attraggono	V2	attrae	wrong_person		1249	SS
objrel_that	la sorella che il figlio evita attrai l' amica	feminine	singular	masculine	singular			1953	attrai	evitano	attraggono	V2	attrae	wrong_person		1250	SS
objrel_that	l' attore che il fratello evita attrai il padre	masculine	singular	masculine	singular			3921	attrai	evitano	attraggono	V2	attrae	wrong_person		1251	SS
objrel_that	l' uomo che il bambino evita attrai i fratelli	masculine	singular	masculine	singular			3940	attrai	evitano	attraggono	V2	attrae	wrong_person		1252	SS
objrel_that	l' amica che il ragazzo ferma attrai il figlio	feminine	singular	masculine	singular			1758	attrai	fermano	attraggono	V2	attrae	wrong_person		1253	SS
objrel_that	la bambina che la madre guarda attrai le sorelle	feminine	singular	feminine	singular			1309	attrai	guardano	attraggono	V2	attrae	wrong_person		1254	SS
objrel_that	la ragazza che il figlio guarda attrai l' uomo	feminine	singular	masculine	singular			1918	attrai	guardano	attraggono	V2	attrae	wrong_person		1255	SS
objrel_that	l' attore che la bambina guarda attrai i ragazzi	masculine	singular	feminine	singular			3427	attrai	guardano	attraggono	V2	attrae	wrong_person		1256	SS
objrel_that	l' amica che l' uomo ignora attrai la ragazza	feminine	singular	masculine	singular			1763	attrai	ignorano	attraggono	V2	attrae	wrong_person		1257	SS
objrel_that	il padre che il figlio ignora attrai i ragazzi	masculine	singular	masculine	singular			3842	attrai	ignorano	attraggono	V2	attrae	wrong_person		1258	SS
objrel_that	l' attrice che la bambina incontra attrai i figli	feminine	singular	feminine	singular			1279	attrai	incontrano	attraggono	V2	attrae	wrong_person		1259	SS
objrel_that	la contadina che il bambino incontra attrai la madre	feminine	singular	masculine	singular			1820	attrai	incontrano	attraggono	V2	attrae	wrong_person		1260	SS
objrel_that	il fratello che la ragazza indica attrai le contadine	masculine	singular	feminine	singular			3326	attrai	indicano	attraggono	V2	attrae	wrong_person		1261	SS
objrel_that	lo studente che la madre indica attrai la bambina	masculine	singular	feminine	singular			3493	attrai	indicano	attraggono	V2	attrae	wrong_person		1262	SS
objrel_that	il contadino che la figlia interrompe attrai l' amico	masculine	singular	feminine	singular			3282	attrai	interrompono	attraggono	V2	attrae	wrong_person		1263	SS
objrel_that	lo studente che il figlio interrompe attrai i fratelli	masculine	singular	masculine	singular			3978	attrai	interrompono	attraggono	V2	attrae	wrong_person		1264	SS
objrel_that	l' attrice che la bambina osserva attrai il padre	feminine	singular	feminine	singular			1280	attrai	osservano	attraggono	V2	attrae	wrong_person		1265	SS
objrel_that	l' uomo che il bambino osserva attrai il contadino	masculine	singular	masculine	singular			3942	attrai	osservano	attraggono	V2	attrae	wrong_person		1266	SS
objrel_that	l' amico che la contadina ricorda attrai il figlio	masculine	singular	feminine	singular			3399	attrai	ricordano	attraggono	V2	attrae	wrong_person		1267	SS
objrel_that	la sorella che l' amico saluta attrai i fratelli	feminine	singular	masculine	singular			1963	attrai	salutano	attraggono	V2	attrae	wrong_person		1268	SS
objrel_that	la ragazza che le madri accolgono attrai il contadino	feminine	singular	feminine	plural			1195	attrai	accoglie	attraggono	V2	attrae	wrong_person		1269	SP
objrel_that	la contadina che le attrici amano attrai le figlie	feminine	singular	feminine	plural			1081	attrai	ama	attraggono	V2	attrae	wrong_person		1270	SP
objrel_that	il fratello che le figlie bloccano attrai i padri	masculine	singular	feminine	plural			3082	attrai	blocca	attraggono	V2	attrae	wrong_person		1271	SP
objrel_that	la madre che le bambine conoscono attrai gli studenti	feminine	singular	feminine	plural			1163	attrai	conosce	attraggono	V2	attrae	wrong_person		1272	SP
objrel_that	la ragazza che le madri conoscono attrai gli studenti	feminine	singular	feminine	plural			1197	attrai	conosce	attraggono	V2	attrae	wrong_person		1273	SP
objrel_that	la studentessa che i fratelli conoscono attrai i ragazzi	feminine	singular	masculine	plural			1742	attrai	conosce	attraggono	V2	attrae	wrong_person		1274	SP
objrel_that	il padre che gli attori conoscono attrai le figlie	masculine	singular	masculine	plural			3608	attrai	conosce	attraggono	V2	attrae	wrong_person		1275	SP
objrel_that	il ragazzo che i fratelli conoscono attrai le madri	masculine	singular	masculine	plural			3644	attrai	conosce	attraggono	V2	attrae	wrong_person		1276	SP
objrel_that	la figlia che le studentesse criticano attrai i fratelli	feminine	singular	feminine	plural			1150	attrai	critica	attraggono	V2	attrae	wrong_person		1277	SP
objrel_that	la donna che i padri criticano attrai la bambina	feminine	singular	masculine	plural			1611	attrai	critica	attraggono	V2	attrae	wrong_person		1278	SP
objrel_that	il contadino che gli uomini criticano attrai i fratelli	masculine	singular	masculine	plural			3532	attrai	critica	attraggono	V2	attrae	wrong_person		1279	SP
objrel_that	il fratello che i bambini criticano attrai i ragazzi	masculine	singular	masculine	plural			3588	attrai	critica	attraggono	V2	attrae	wrong_person		1280	SP
objrel_that	l' amica che le contadine difendono attrai il figlio	feminine	singular	feminine	plural			1004	attrai	difende	attraggono	V2	attrae	wrong_person		1281	SP
objrel_that	il fratello che i bambini difendono attrai i ragazzi	masculine	singular	masculine	plural			3589	attrai	difende	attraggono	V2	attrae	wrong_person		1282	SP
objrel_that	il contadino che le donne evitano attrai i padri	masculine	singular	feminine	plural			3031	attrai	evita	attraggono	V2	attrae	wrong_person		1283	SP
objrel_that	l' attore che le studentesse evitano attrai la ragazza	masculine	singular	feminine	plural			3185	attrai	evita	attraggono	V2	attrae	wrong_person		1284	SP
objrel_that	lo studente che i ragazzi evitano attrai le figlie	masculine	singular	masculine	plural			3749	attrai	evita	attraggono	V2	attrae	wrong_person		1285	SP
objrel_that	l' attrice che i bambini fermano attrai le amiche	feminine	singular	masculine	plural			1532	attrai	ferma	attraggono	V2	attrae	wrong_person		1286	SP
objrel_that	il bambino che le sorelle fermano attrai il contadino	masculine	singular	feminine	plural			3017	attrai	ferma	attraggono	V2	attrae	wrong_person		1287	SP
objrel_that	la bambina che gli studenti guardano attrai gli uomini	feminine	singular	masculine	plural			1553	attrai	guarda	attraggono	V2	attrae	wrong_person		1288	SP
objrel_that	il figlio che le madri ignorano attrai il ragazzo	masculine	singular	feminine	plural			3054	attrai	ignora	attraggono	V2	attrae	wrong_person		1289	SP
objrel_that	l' uomo che i contadini ignorano attrai l' amica	masculine	singular	masculine	plural			3707	attrai	ignora	attraggono	V2	attrae	wrong_person		1290	SP
objrel_that	la figlia che i contadini incontrano attrai le studentesse	feminine	singular	masculine	plural			1634	attrai	incontra	attraggono	V2	attrae	wrong_person		1291	SP
objrel_that	il contadino che gli attori incontrano attrai le donne	masculine	singular	masculine	plural			3526	attrai	incontra	attraggono	V2	attrae	wrong_person		1292	SP
objrel_that	l' amica che le sorelle indicano attrai gli uomini	feminine	singular	feminine	plural			1025	attrai	indica	attraggono	V2	attrae	wrong_person		1293	SP
objrel_that	il fratello che i contadini indicano attrai il ragazzo	masculine	singular	masculine	plural			3593	attrai	indica	attraggono	V2	attrae	wrong_person		1294	SP
objrel_that	il ragazzo che le amiche interrompono attrai la donna	masculine	singular	feminine	plural			3118	attrai	interrompe	attraggono	V2	attrae	wrong_person		1295	SP
objrel_that	l' amico che le ragazze osservano attrai le studentesse	masculine	singular	feminine	plural			3160	attrai	osserva	attraggono	V2	attrae	wrong_person		1296	SP
objrel_that	la madre che gli uomini ricordano attrai la ragazza	feminine	singular	masculine	plural			1662	attrai	ricorda	attraggono	V2	attrae	wrong_person		1297	SP
objrel_that	la sorella che gli uomini salutano attrai l' amico	feminine	singular	masculine	plural			1710	attrai	saluta	attraggono	V2	attrae	wrong_person		1298	SP
objrel_that	il figlio che le attrici salutano attrai la donna	masculine	singular	feminine	plural			3044	attrai	saluta	attraggono	V2	attrae	wrong_person		1299	SP
objrel_that	gli uomini che la studentessa accoglie attraiamo la contadina	masculine	plural	feminine	singular			2348	attraiamo	accolgono	critica	V2	criticano	wrong_person		1300	PS
objrel_that	i ragazzi che la madre accoglie attraiamo gli attori	masculine	plural	feminine	singular			2491	attraiamo	accolgono	critica	V2	criticano	wrong_person		1301	PS
objrel_that	i fratelli che il contadino accoglie attraiamo i ragazzi	masculine	plural	masculine	singular			2940	attraiamo	accolgono	critica	V2	criticano	wrong_person		1302	PS
