a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type	p_number	q_condition
objrel_that	la ragazza che gli uomini ignorano bloccare l' amico	feminine	singular	masculine	plural			1678	bloccare	V2	ignora	bloccano	blocca	infinitive	1799	SP
objrel_that	le amiche che le attrici ignorano bloccare le bambine	feminine	plural	feminine	plural			4	bloccare	V2	ignora	blocca	bloccano	infinitive	1800	PP
objrel_that	le donne che le amiche ignorano bloccare le bambine	feminine	plural	feminine	plural			110	bloccare	V2	ignora	blocca	bloccano	infinitive	1801	PP
objrel_that	i fratelli che gli uomini ignorano bloccare i bambini	masculine	plural	masculine	plural			2680	bloccare	V2	ignora	blocca	bloccano	infinitive	1802	PP
objrel_that	la figlia che le ragazze incontrano bloccare la contadina	feminine	singular	feminine	plural			1146	bloccare	V2	incontra	bloccano	blocca	infinitive	1803	SP
objrel_that	le sorelle che gli amici incontrano bloccare gli studenti	feminine	plural	masculine	plural			687	bloccare	V2	incontra	blocca	bloccano	infinitive	1804	PP
objrel_that	le studentesse che i bambini incontrano bloccare gli attori	feminine	plural	masculine	plural			725	bloccare	V2	incontra	blocca	bloccano	infinitive	1805	PP
objrel_that	le studentesse che i contadini incontrano bloccare gli amici	feminine	plural	masculine	plural			730	bloccare	V2	incontra	blocca	bloccano	infinitive	1806	PP
objrel_that	gli amici che le sorelle incontrano bloccare il bambino	masculine	plural	feminine	plural			2018	bloccare	V2	incontra	blocca	bloccano	infinitive	1807	PP
objrel_that	il contadino che le amiche indicano bloccare il figlio	masculine	singular	feminine	plural			3025	bloccare	V2	indica	bloccano	blocca	infinitive	1808	SP
objrel_that	l' attore che le figlie indicano bloccare l' amico	masculine	singular	feminine	plural			3177	bloccare	V2	indica	bloccano	blocca	infinitive	1809	SP
objrel_that	lo studente che le donne indicano bloccare la sorella	masculine	singular	feminine	plural			3230	bloccare	V2	indica	bloccano	blocca	infinitive	1810	SP
objrel_that	le contadine che i figli indicano bloccare l' uomo	feminine	plural	masculine	plural			579	bloccare	V2	indica	blocca	bloccano	infinitive	1811	PP
objrel_that	i bambini che le sorelle indicano bloccare le contadine	masculine	plural	feminine	plural			2110	bloccare	V2	indica	blocca	bloccano	infinitive	1812	PP
objrel_that	la contadina che le ragazze interrompono bloccare la figlia	feminine	singular	feminine	plural			1100	bloccare	V2	interrompe	bloccano	blocca	infinitive	1813	SP
objrel_that	la donna che i fratelli interrompono bloccare il bambino	feminine	singular	masculine	plural			1609	bloccare	V2	interrompe	bloccano	blocca	infinitive	1814	SP
objrel_that	le donne che le attrici interrompono bloccare i fratelli	feminine	plural	feminine	plural			115	bloccare	V2	interrompe	blocca	bloccano	infinitive	1815	PP
objrel_that	i fratelli che le amiche interrompono bloccare le bambine	masculine	plural	feminine	plural			2179	bloccare	V2	interrompe	blocca	bloccano	infinitive	1816	PP
objrel_that	i fratelli che le figlie interrompono bloccare i ragazzi	masculine	plural	feminine	plural			2205	bloccare	V2	interrompe	blocca	bloccano	infinitive	1817	PP
objrel_that	i ragazzi che gli amici interrompono bloccare i padri	masculine	plural	masculine	plural			2731	bloccare	V2	interrompe	blocca	bloccano	infinitive	1818	PP
objrel_that	l' amica che le madri osservano bloccare il ragazzo	feminine	singular	feminine	plural			1015	bloccare	V2	osserva	bloccano	blocca	infinitive	1819	SP
objrel_that	la ragazza che le sorelle osservano bloccare il bambino	feminine	singular	feminine	plural			1201	bloccare	V2	osserva	bloccano	blocca	infinitive	1820	SP
objrel_that	la studentessa che le donne osservano bloccare la madre	feminine	singular	feminine	plural			1240	bloccare	V2	osserva	bloccano	blocca	infinitive	1821	SP
objrel_that	la figlia che gli attori osservano bloccare il contadino	feminine	singular	masculine	plural			1620	bloccare	V2	osserva	bloccano	blocca	infinitive	1822	SP
objrel_that	il fratello che gli amici osservano bloccare il bambino	masculine	singular	masculine	plural			3578	bloccare	V2	osserva	bloccano	blocca	infinitive	1823	SP
objrel_that	il ragazzo che i fratelli osservano bloccare la contadina	masculine	singular	masculine	plural			3648	bloccare	V2	osserva	bloccano	blocca	infinitive	1824	SP
objrel_that	le bambine che le attrici osservano bloccare le studentesse	feminine	plural	feminine	plural			65	bloccare	V2	osserva	blocca	bloccano	infinitive	1825	PP
objrel_that	le donne che le ragazze osservano bloccare le contadine	feminine	plural	feminine	plural			123	bloccare	V2	osserva	blocca	bloccano	infinitive	1826	PP
objrel_that	le attrici che gli uomini osservano bloccare la studentessa	feminine	plural	masculine	plural			530	bloccare	V2	osserva	blocca	bloccano	infinitive	1827	PP
objrel_that	le figlie che gli studenti osservano bloccare i contadini	feminine	plural	masculine	plural			623	bloccare	V2	osserva	blocca	bloccano	infinitive	1828	PP
objrel_that	le sorelle che i ragazzi osservano bloccare la madre	feminine	plural	masculine	plural			714	bloccare	V2	osserva	blocca	bloccano	infinitive	1829	PP
objrel_that	i figli che le madri osservano bloccare gli studenti	masculine	plural	feminine	plural			2164	bloccare	V2	osserva	blocca	bloccano	infinitive	1830	PP
objrel_that	la figlia che le contadine ricordano bloccare le studentesse	feminine	singular	feminine	plural			1138	bloccare	V2	ricorda	bloccano	blocca	infinitive	1831	SP
objrel_that	l' amico che le ragazze ricordano bloccare la donna	masculine	singular	feminine	plural			3162	bloccare	V2	ricorda	bloccano	blocca	infinitive	1832	SP
objrel_that	il figlio che gli studenti ricordano bloccare gli attori	masculine	singular	masculine	plural			3555	bloccare	V2	ricorda	bloccano	blocca	infinitive	1833	SP
objrel_that	le contadine che i ragazzi ricordano bloccare gli uomini	feminine	plural	masculine	plural			589	bloccare	V2	ricorda	blocca	bloccano	infinitive	1834	PP
objrel_that	le figlie che gli attori ricordano bloccare gli studenti	feminine	plural	masculine	plural			617	bloccare	V2	ricorda	blocca	bloccano	infinitive	1835	PP
objrel_that	le madri che i ragazzi ricordano bloccare il contadino	feminine	plural	masculine	plural			660	bloccare	V2	ricorda	blocca	bloccano	infinitive	1836	PP
objrel_that	gli amici che le studentesse ricordano bloccare i figli	masculine	plural	feminine	plural			2021	bloccare	V2	ricorda	blocca	bloccano	infinitive	1837	PP
objrel_that	i ragazzi che le madri ricordano bloccare la bambina	masculine	plural	feminine	plural			2247	bloccare	V2	ricorda	blocca	bloccano	infinitive	1838	PP
objrel_that	la madre che le donne salutano bloccare i bambini	feminine	singular	feminine	plural			1170	bloccare	V2	saluta	bloccano	blocca	infinitive	1839	SP
objrel_that	la sorella che le ragazze salutano bloccare i figli	feminine	singular	feminine	plural			1224	bloccare	V2	saluta	bloccano	blocca	infinitive	1840	SP
objrel_that	il bambino che le figlie salutano bloccare la madre	masculine	singular	feminine	plural			3010	bloccare	V2	saluta	bloccano	blocca	infinitive	1841	SP
objrel_that	il bambino che i padri salutano bloccare il contadino	masculine	singular	masculine	plural			3523	bloccare	V2	saluta	bloccano	blocca	infinitive	1842	SP
objrel_that	l' uomo che i figli salutano bloccare la ragazza	masculine	singular	masculine	plural			3711	bloccare	V2	saluta	bloccano	blocca	infinitive	1843	SP
objrel_that	lo studente che i fratelli salutano bloccare l' uomo	masculine	singular	masculine	plural			3743	bloccare	V2	saluta	bloccano	blocca	infinitive	1844	SP
objrel_that	le attrici che le madri salutano bloccare la ragazza	feminine	plural	feminine	plural			50	bloccare	V2	saluta	blocca	bloccano	infinitive	1845	PP
objrel_that	le sorelle che le bambine salutano bloccare le figlie	feminine	plural	feminine	plural			207	bloccare	V2	saluta	blocca	bloccano	infinitive	1846	PP
objrel_that	i padri che le figlie salutano bloccare la donna	masculine	plural	feminine	plural			2227	bloccare	V2	saluta	blocca	bloccano	infinitive	1847	PP
objrel_that	gli uomini che gli studenti salutano bloccare le amiche	masculine	plural	masculine	plural			2586	bloccare	V2	saluta	blocca	bloccano	infinitive	1848	PP
objrel_that	l' attrice che l' uomo accoglie conoscere i bambini	feminine	singular	masculine	singular			1792	conoscere	V2	accolgono	conoscono	conosce	infinitive	1849	SS
objrel_that	la bambina che l' attore accoglie conoscere i padri	feminine	singular	masculine	singular			1812	conoscere	V2	accolgono	conoscono	conosce	infinitive	1850	SS
objrel_that	la studentessa che l' amico accoglie conoscere gli attori	feminine	singular	masculine	singular			1989	conoscere	V2	accolgono	conoscono	conosce	infinitive	1851	SS
objrel_that	lo studente che la contadina accoglie conoscere le figlie	masculine	singular	feminine	singular			3485	conoscere	V2	accolgono	conoscono	conosce	infinitive	1852	SS
objrel_that	i figli che la sorella accoglie conoscere l' uomo	masculine	plural	feminine	singular			2420	conoscere	V2	accolgono	conosce	conoscono	infinitive	1853	PS
objrel_that	gli uomini che il contadino accoglie conoscere la donna	masculine	plural	masculine	singular			2822	conoscere	V2	accolgono	conosce	conoscono	infinitive	1854	PS
objrel_that	i fratelli che l' amico accoglie conoscere la bambina	masculine	plural	masculine	singular			2949	conoscere	V2	accolgono	conosce	conoscono	infinitive	1855	PS
objrel_that	i padri che il contadino accoglie conoscere la donna	masculine	plural	masculine	singular			2958	conoscere	V2	accolgono	conosce	conoscono	infinitive	1856	PS
objrel_that	la figlia che la ragazza ama conoscere gli uomini	feminine	singular	feminine	singular			1399	conoscere	V2	amano	conoscono	conosce	infinitive	1857	SS
objrel_that	l' amico che l' attore ama conoscere i figli	masculine	singular	masculine	singular			3902	conoscere	V2	amano	conoscono	conosce	infinitive	1858	SS
objrel_that	l' attore che il padre ama conoscere l' uomo	masculine	singular	masculine	singular			3923	conoscere	V2	amano	conoscono	conosce	infinitive	1859	SS
objrel_that	l' attrice che il contadino attrae conoscere la bambina	feminine	singular	masculine	singular			1768	conoscere	V2	attraggono	conoscono	conosce	infinitive	1860	SS
objrel_that	il bambino che la figlia attrae conoscere le madri	masculine	singular	feminine	singular			3266	conoscere	V2	attraggono	conoscono	conosce	infinitive	1861	SS
objrel_that	il contadino che lo studente attrae conoscere il figlio	masculine	singular	masculine	singular			3789	conoscere	V2	attraggono	conoscono	conosce	infinitive	1862	SS
objrel_that	l' amico che lo studente attrae conoscere il bambino	masculine	singular	masculine	singular			3908	conoscere	V2	attraggono	conoscono	conosce	infinitive	1863	SS
objrel_that	l' attore che il contadino attrae conoscere i padri	masculine	singular	masculine	singular			3916	conoscere	V2	attraggono	conoscono	conosce	infinitive	1864	SS
objrel_that	le attrici che la figlia attrae conoscere il bambino	feminine	plural	feminine	singular			281	conoscere	V2	attraggono	conosce	conoscono	infinitive	1865	PS
objrel_that	le ragazze che la madre attrae conoscere la donna	feminine	plural	feminine	singular			436	conoscere	V2	attraggono	conosce	conoscono	infinitive	1866	PS
objrel_that	gli uomini che la contadina attrae conoscere la sorella	masculine	plural	feminine	singular			2336	conoscere	V2	attraggono	conosce	conoscono	infinitive	1867	PS
objrel_that	gli amici che l' uomo attrae conoscere le sorelle	masculine	plural	masculine	singular			2771	conoscere	V2	attraggono	conosce	conoscono	infinitive	1868	PS
objrel_that	i bambini che lo studente attrae conoscere la sorella	masculine	plural	masculine	singular			2879	conoscere	V2	attraggono	conosce	conoscono	infinitive	1869	PS
objrel_that	la ragazza che la figlia blocca conoscere l' amico	feminine	singular	feminine	singular			1444	conoscere	V2	bloccano	conoscono	conosce	infinitive	1870	SS
objrel_that	la sorella che l' amica blocca conoscere i padri	feminine	singular	feminine	singular			1457	conoscere	V2	bloccano	conoscono	conosce	infinitive	1871	SS
objrel_that	le donne che la sorella blocca conoscere il padre	feminine	plural	feminine	singular			358	conoscere	V2	bloccano	conosce	conoscono	infinitive	1872	PS
objrel_that	le sorelle che il figlio blocca conoscere le donne	feminine	plural	masculine	singular			958	conoscere	V2	bloccano	conosce	conoscono	infinitive	1873	PS
objrel_that	le sorelle che lo studente blocca conoscere il bambino	feminine	plural	masculine	singular			974	conoscere	V2	bloccano	conosce	conoscono	infinitive	1874	PS
objrel_that	i bambini che l' amico blocca conoscere i ragazzi	masculine	plural	masculine	singular			2870	conoscere	V2	bloccano	conosce	conoscono	infinitive	1875	PS
objrel_that	la sorella che il contadino conoscere accoglie gli amici	feminine	singular	masculine	singular			1944	conoscere	V1	conoscono	accolgono	conosce	infinitive	1876	SS
objrel_that	il ragazzo che il fratello conoscere accoglie i bambini	masculine	singular	masculine	singular			3870	conoscere	V1	conoscono	accolgono	conosce	infinitive	1877	SS
objrel_that	l' amico che il ragazzo conoscere accoglie i bambini	masculine	singular	masculine	singular			3901	conoscere	V1	conoscono	accolgono	conosce	infinitive	1878	SS
objrel_that	la donna che l' attrice conoscere ama la bambina	feminine	singular	feminine	singular			1353	conoscere	V1	conoscono	amano	conosce	infinitive	1879	SS
objrel_that	la sorella che la donna conoscere ama la madre	feminine	singular	feminine	singular			1462	conoscere	V1	conoscono	amano	conosce	infinitive	1880	SS
objrel_that	la sorella che l' attore conoscere ama le amiche	feminine	singular	masculine	singular			1964	conoscere	V1	conoscono	amano	conosce	infinitive	1881	SS
objrel_that	lo studente che la ragazza conoscere ama le attrici	masculine	singular	feminine	singular			3497	conoscere	V1	conoscono	amano	conosce	infinitive	1882	SS
objrel_that	l' amico che la studentessa conoscere attrae il padre	masculine	singular	feminine	singular			3419	conoscere	V1	conoscono	attraggono	conosce	infinitive	1883	SS
objrel_that	la sorella che il figlio conoscere blocca il bambino	feminine	singular	masculine	singular			1952	conoscere	V1	conoscono	bloccano	conosce	infinitive	1884	SS
objrel_that	il padre che la donna conoscere blocca le amiche	masculine	singular	feminine	singular			3345	conoscere	V1	conoscono	bloccano	conosce	infinitive	1885	SS
objrel_that	il fratello che la studentessa conoscere critica la bambina	masculine	singular	feminine	singular			3330	conoscere	V1	conoscono	criticano	conosce	infinitive	1886	SS
objrel_that	il ragazzo che il bambino conoscere critica la sorella	masculine	singular	masculine	singular			3858	conoscere	V1	conoscono	criticano	conosce	infinitive	1887	SS
objrel_that	il ragazzo che l' amico conoscere critica l' attrice	masculine	singular	masculine	singular			3874	conoscere	V1	conoscono	criticano	conosce	infinitive	1888	SS
objrel_that	lo studente che l' amico conoscere critica la ragazza	masculine	singular	masculine	singular			3992	conoscere	V1	conoscono	criticano	conosce	infinitive	1889	SS
objrel_that	la donna che la ragazza conoscere difende il fratello	feminine	singular	feminine	singular			1367	conoscere	V1	conoscono	difendono	conosce	infinitive	1890	SS
objrel_that	la madre che la studentessa conoscere difende le donne	feminine	singular	feminine	singular			1431	conoscere	V1	conoscono	difendono	conosce	infinitive	1891	SS
objrel_that	la sorella che il contadino conoscere difende gli studenti	feminine	singular	masculine	singular			1945	conoscere	V1	conoscono	difendono	conosce	infinitive	1892	SS
objrel_that	il ragazzo che la bambina conoscere difende gli studenti	masculine	singular	feminine	singular			3373	conoscere	V1	conoscono	difendono	conosce	infinitive	1893	SS
objrel_that	il ragazzo che la studentessa conoscere difende il bambino	masculine	singular	feminine	singular			3390	conoscere	V1	conoscono	difendono	conosce	infinitive	1894	SS
objrel_that	l' attrice che la donna conoscere evita l' amico	feminine	singular	feminine	singular			1283	conoscere	V1	conoscono	evitano	conosce	infinitive	1895	SS
objrel_that	la studentessa che la donna conoscere evita il figlio	feminine	singular	feminine	singular			1488	conoscere	V1	conoscono	evitano	conosce	infinitive	1896	SS
objrel_that	lo studente che il fratello conoscere evita gli uomini	masculine	singular	masculine	singular			3982	conoscere	V1	conoscono	evitano	conosce	infinitive	1897	SS
objrel_that	la contadina che l' amico conoscere ferma la madre	feminine	singular	masculine	singular			1833	conoscere	V1	conoscono	fermano	conosce	infinitive	1898	SS
objrel_that	la madre che il ragazzo conoscere ferma il bambino	feminine	singular	masculine	singular			1896	conoscere	V1	conoscono	fermano	conosce	infinitive	1899	SS
objrel_that	la studentessa che l' attore conoscere ferma il padre	feminine	singular	masculine	singular			1994	conoscere	V1	conoscono	fermano	conosce	infinitive	1900	SS
objrel_that	la madre che il contadino conoscere guarda lo studente	feminine	singular	masculine	singular			1888	conoscere	V1	conoscono	guardano	conosce	infinitive	1901	SS
objrel_that	il bambino che la contadina conoscere guarda le studentesse	masculine	singular	feminine	singular			3256	conoscere	V1	conoscono	guardano	conosce	infinitive	1902	SS
objrel_that	la donna che la madre conoscere ignora le sorelle	feminine	singular	feminine	singular			1365	conoscere	V1	conoscono	ignorano	conosce	infinitive	1903	SS
objrel_that	la studentessa che la bambina conoscere ignora le ragazze	feminine	singular	feminine	singular			1482	conoscere	V1	conoscono	ignorano	conosce	infinitive	1904	SS
objrel_that	la bambina che la donna conoscere incontra la ragazza	feminine	singular	feminine	singular			1303	conoscere	V1	conoscono	incontrano	conosce	infinitive	1905	SS
objrel_that	il bambino che la contadina conoscere incontra le ragazze	masculine	singular	feminine	singular			3257	conoscere	V1	conoscono	incontrano	conosce	infinitive	1906	SS
objrel_that	il fratello che la studentessa conoscere incontra il bambino	masculine	singular	feminine	singular			3331	conoscere	V1	conoscono	incontrano	conosce	infinitive	1907	SS
objrel_that	lo studente che la bambina conoscere incontra gli amici	masculine	singular	feminine	singular			3481	conoscere	V1	conoscono	incontrano	conosce	infinitive	1908	SS
objrel_that	il figlio che il ragazzo conoscere incontra i bambini	masculine	singular	masculine	singular			3799	conoscere	V1	conoscono	incontrano	conosce	infinitive	1909	SS
objrel_that	l' attrice che l' amica conoscere indica l' uomo	feminine	singular	feminine	singular			1272	conoscere	V1	conoscono	indicano	conosce	infinitive	1910	SS
objrel_that	la donna che la bambina conoscere indica il ragazzo	feminine	singular	feminine	singular			1355	conoscere	V1	conoscono	indicano	conosce	infinitive	1911	SS
objrel_that	la figlia che l' amica conoscere indica i fratelli	feminine	singular	feminine	singular			1376	conoscere	V1	conoscono	indicano	conosce	infinitive	1912	SS
objrel_that	la sorella che la figlia conoscere indica il ragazzo	feminine	singular	feminine	singular			1463	conoscere	V1	conoscono	indicano	conosce	infinitive	1913	SS
objrel_that	il bambino che il ragazzo conoscere indica l' attore	masculine	singular	masculine	singular			3762	conoscere	V1	conoscono	indicano	conosce	infinitive	1914	SS
objrel_that	il padre che l' uomo conoscere indica la figlia	masculine	singular	masculine	singular			3853	conoscere	V1	conoscono	indicano	conosce	infinitive	1915	SS
objrel_that	il ragazzo che il figlio conoscere indica il fratello	masculine	singular	masculine	singular			3869	conoscere	V1	conoscono	indicano	conosce	infinitive	1916	SS
objrel_that	la donna che la ragazza conoscere interrompe gli attori	feminine	singular	feminine	singular			1368	conoscere	V1	conoscono	interrompono	conosce	infinitive	1917	SS
objrel_that	il bambino che il padre conoscere interrompe gli amici	masculine	singular	masculine	singular			3759	conoscere	V1	conoscono	interrompono	conosce	infinitive	1918	SS
objrel_that	lo studente che il ragazzo conoscere interrompe gli amici	masculine	singular	masculine	singular			3991	conoscere	V1	conoscono	interrompono	conosce	infinitive	1919	SS
objrel_that	l' attrice che il contadino conoscere osserva i fratelli	feminine	singular	masculine	singular			1769	conoscere	V1	conoscono	osservano	conosce	infinitive	1920	SS
objrel_that	il bambino che la madre conoscere osserva le studentesse	masculine	singular	feminine	singular			3269	conoscere	V1	conoscono	osservano	conosce	infinitive	1921	SS
objrel_that	il figlio che la sorella conoscere osserva l' uomo	masculine	singular	feminine	singular			3311	conoscere	V1	conoscono	osservano	conosce	infinitive	1922	SS
objrel_that	l' attore che l' amica conoscere osserva la sorella	masculine	singular	feminine	singular			3423	conoscere	V1	conoscono	osservano	conosce	infinitive	1923	SS
objrel_that	il bambino che l' attore conoscere osserva i figli	masculine	singular	masculine	singular			3770	conoscere	V1	conoscono	osservano	conosce	infinitive	1924	SS
objrel_that	il fratello che l' amico conoscere osserva il ragazzo	masculine	singular	masculine	singular			3824	conoscere	V1	conoscono	osservano	conosce	infinitive	1925	SS
objrel_that	l' amico che il padre conoscere osserva le donne	masculine	singular	masculine	singular			3897	conoscere	V1	conoscono	osservano	conosce	infinitive	1926	SS
objrel_that	la contadina che l' attore conoscere ricorda le madri	feminine	singular	masculine	singular			1835	conoscere	V1	conoscono	ricordano	conosce	infinitive	1927	SS
objrel_that	la figlia che l' uomo conoscere ricorda il fratello	feminine	singular	masculine	singular			1882	conoscere	V1	conoscono	ricordano	conosce	infinitive	1928	SS
objrel_that	la ragazza che lo studente conoscere ricorda il fratello	feminine	singular	masculine	singular			1936	conoscere	V1	conoscono	ricordano	conosce	infinitive	1929	SS
objrel_that	lo studente che la donna conoscere ricorda la madre	masculine	singular	feminine	singular			3487	conoscere	V1	conoscono	ricordano	conosce	infinitive	1930	SS
objrel_that	l' attore che l' uomo conoscere ricorda i figli	masculine	singular	masculine	singular			3933	conoscere	V1	conoscono	ricordano	conosce	infinitive	1931	SS
objrel_that	l' amica che la bambina conoscere saluta le figlie	feminine	singular	feminine	singular			1254	conoscere	V1	conoscono	salutano	conosce	infinitive	1932	SS
objrel_that	la donna che la bambina conoscere saluta l' attore	feminine	singular	feminine	singular			1356	conoscere	V1	conoscono	salutano	conosce	infinitive	1933	SS
objrel_that	la figlia che la bambina conoscere saluta l' amico	feminine	singular	feminine	singular			1383	conoscere	V1	conoscono	salutano	conosce	infinitive	1934	SS
objrel_that	l' attrice che il padre conoscere saluta la sorella	feminine	singular	masculine	singular			1782	conoscere	V1	conoscono	salutano	conosce	infinitive	1935	SS
objrel_that	la ragazza che il fratello conoscere saluta gli studenti	feminine	singular	masculine	singular			1920	conoscere	V1	conoscono	salutano	conosce	infinitive	1936	SS
objrel_that	il padre che l' attrice conoscere saluta le bambine	masculine	singular	feminine	singular			3335	conoscere	V1	conoscono	salutano	conosce	infinitive	1937	SS
objrel_that	il figlio che lo studente conoscere saluta le sorelle	masculine	singular	masculine	singular			3811	conoscere	V1	conoscono	salutano	conosce	infinitive	1938	SS
objrel_that	le contadine che la madre conoscere accolgono le attrici	feminine	plural	feminine	singular			338	conoscere	V1	conoscono	accoglie	conosce	infinitive	1939	PS
objrel_that	le studentesse che la ragazza conoscere accolgono i bambini	feminine	plural	feminine	singular			495	conoscere	V1	conoscono	accoglie	conosce	infinitive	1940	PS
objrel_that	le donne che il padre conoscere accolgono la ragazza	feminine	plural	masculine	singular			857	conoscere	V1	conoscono	accoglie	conosce	infinitive	1941	PS
objrel_that	le figlie che il padre conoscere accolgono le amiche	feminine	plural	masculine	singular			882	conoscere	V1	conoscono	accoglie	conosce	infinitive	1942	PS
objrel_that	gli studenti che l' attrice conoscere accolgono il figlio	masculine	plural	feminine	singular			2302	conoscere	V1	conoscono	accoglie	conosce	infinitive	1943	PS
objrel_that	i ragazzi che la studentessa conoscere accolgono le figlie	masculine	plural	feminine	singular			2497	conoscere	V1	conoscono	accoglie	conosce	infinitive	1944	PS
objrel_that	le studentesse che il ragazzo conoscere amano le attrici	feminine	plural	masculine	singular			994	conoscere	V1	conoscono	ama	conosce	infinitive	1945	PS
objrel_that	gli attori che la sorella conoscere amano le ragazze	masculine	plural	feminine	singular			2287	conoscere	V1	conoscono	ama	conosce	infinitive	1946	PS
objrel_that	i contadini che la sorella conoscere amano le bambine	masculine	plural	feminine	singular			2388	conoscere	V1	conoscono	ama	conosce	infinitive	1947	PS
objrel_that	gli studenti che l' amico conoscere amano il figlio	masculine	plural	masculine	singular			2807	conoscere	V1	conoscono	ama	conosce	infinitive	1948	PS
objrel_that	le madri che la sorella conoscere attraggono il fratello	feminine	plural	feminine	singular			416	conoscere	V1	conoscono	attrae	conosce	infinitive	1949	PS
objrel_that	i contadini che la madre conoscere attraggono i fratelli	masculine	plural	feminine	singular			2383	conoscere	V1	conoscono	attrae	conosce	infinitive	1950	PS
objrel_that	i ragazzi che il fratello conoscere attraggono le studentesse	masculine	plural	masculine	singular			2987	conoscere	V1	conoscono	attrae	conosce	infinitive	1951	PS
objrel_that	le studentesse che il fratello conoscere bloccano le figlie	feminine	plural	masculine	singular			990	conoscere	V1	conoscono	blocca	conosce	infinitive	1952	PS
objrel_that	i figli che la ragazza conoscere bloccano le attrici	masculine	plural	feminine	singular			2415	conoscere	V1	conoscono	blocca	conosce	infinitive	1953	PS
objrel_that	i ragazzi che la studentessa conoscere bloccano la bambina	masculine	plural	feminine	singular			2498	conoscere	V1	conoscono	blocca	conosce	infinitive	1954	PS
objrel_that	i ragazzi che il bambino conoscere bloccano gli uomini	masculine	plural	masculine	singular			2979	conoscere	V1	conoscono	blocca	conosce	infinitive	1955	PS
objrel_that	le attrici che la sorella conoscere criticano i fratelli	feminine	plural	feminine	singular			291	conoscere	V1	conoscono	critica	conosce	infinitive	1956	PS
objrel_that	le studentesse che la donna conoscere criticano le madri	feminine	plural	feminine	singular			482	conoscere	V1	conoscono	critica	conosce	infinitive	1957	PS
objrel_that	le studentesse che la sorella conoscere criticano la madre	feminine	plural	feminine	singular			500	conoscere	V1	conoscono	critica	conosce	infinitive	1958	PS
objrel_that	le donne che lo studente conoscere criticano i padri	feminine	plural	masculine	singular			873	conoscere	V1	conoscono	critica	conosce	infinitive	1959	PS
objrel_that	gli studenti che l' amica conoscere criticano il figlio	masculine	plural	feminine	singular			2296	conoscere	V1	conoscono	critica	conosce	infinitive	1960	PS
objrel_that	gli uomini che la sorella conoscere criticano le amiche	masculine	plural	feminine	singular			2344	conoscere	V1	conoscono	critica	conosce	infinitive	1961	PS
objrel_that	i figli che l' amica conoscere difendono le madri	masculine	plural	feminine	singular			2395	conoscere	V1	conoscono	difende	conosce	infinitive	1962	PS
objrel_that	i figli che la donna conoscere difendono le amiche	masculine	plural	feminine	singular			2408	conoscere	V1	conoscono	difende	conosce	infinitive	1963	PS
objrel_that	i contadini che l' uomo conoscere difendono i figli	masculine	plural	masculine	singular			2898	conoscere	V1	conoscono	difende	conosce	infinitive	1964	PS
objrel_that	le sorelle che l' attrice conoscere evitano l' amico	feminine	plural	feminine	singular			446	conoscere	V1	conoscono	evita	conosce	infinitive	1965	PS
objrel_that	le donne che il padre conoscere evitano le ragazze	feminine	plural	masculine	singular			858	conoscere	V1	conoscono	evita	conosce	infinitive	1966	PS
objrel_that	le ragazze che il fratello conoscere evitano l' amica	feminine	plural	masculine	singular			929	conoscere	V1	conoscono	evita	conosce	infinitive	1967	PS
objrel_that	le studentesse che il figlio conoscere evitano le ragazze	feminine	plural	masculine	singular			985	conoscere	V1	conoscono	evita	conosce	infinitive	1968	PS
objrel_that	gli amici che il padre conoscere evitano lo studente	masculine	plural	masculine	singular			2762	conoscere	V1	conoscono	evita	conosce	infinitive	1969	PS
objrel_that	i bambini che il fratello conoscere evitano la donna	masculine	plural	masculine	singular			2859	conoscere	V1	conoscono	evita	conosce	infinitive	1970	PS
objrel_that	i contadini che l' uomo conoscere evitano i fratelli	masculine	plural	masculine	singular			2899	conoscere	V1	conoscono	evita	conosce	infinitive	1971	PS
objrel_that	le attrici che la madre conoscere fermano le amiche	feminine	plural	feminine	singular			282	conoscere	V1	conoscono	ferma	conosce	infinitive	1972	PS
objrel_that	le sorelle che la figlia conoscere fermano gli uomini	feminine	plural	feminine	singular			455	conoscere	V1	conoscono	ferma	conosce	infinitive	1973	PS
objrel_that	le contadine che il fratello conoscere fermano gli amici	feminine	plural	masculine	singular			835	conoscere	V1	conoscono	ferma	conosce	infinitive	1974	PS
objrel_that	le studentesse che il figlio conoscere fermano la bambina	feminine	plural	masculine	singular			986	conoscere	V1	conoscono	ferma	conosce	infinitive	1975	PS
objrel_that	gli amici che la madre conoscere fermano l' uomo	masculine	plural	feminine	singular			2264	conoscere	V1	conoscono	ferma	conosce	infinitive	1976	PS
objrel_that	gli studenti che la sorella conoscere fermano il padre	masculine	plural	feminine	singular			2325	conoscere	V1	conoscono	ferma	conosce	infinitive	1977	PS
objrel_that	i padri che l' attore conoscere fermano il ragazzo	masculine	plural	masculine	singular			2971	conoscere	V1	conoscono	ferma	conosce	infinitive	1978	PS
objrel_that	gli amici che l' attore conoscere guardano il ragazzo	masculine	plural	masculine	singular			2770	conoscere	V1	conoscono	guarda	conosce	infinitive	1979	PS
