a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type		p_number	q_condition
objrel_nounpp	la sorella che la contadina davanti alle donne ricorda bambini gli uomini	feminine	singular	feminine	singular	feminine	plural	1315	bambini	ricordano	accolgono	2	accoglie	verb_noun		2150	SSP
objrel_nounpp	la studentessa che l' amica davanti ai padri bambini blocca i ragazzi	feminine	singular	feminine	singular	masculine	plural	1442	bambini	ricordano	bloccano	1	ricorda	verb_noun		2151	SSP
objrel_nounpp	la studentessa che l' amica dietro al contadino ricorda bambini le bambine	feminine	singular	feminine	singular	masculine	singular	1506	bambini	ricordano	salutano	2	saluta	verb_noun		2152	SSS
objrel_nounpp	il padre che l' amica davanti alle sorelle bambini saluta la contadina	masculine	singular	feminine	singular	feminine	plural	3300	bambini	ricordano	salutano	1	ricorda	verb_noun		2153	SSP
objrel_nounpp	gli attori che l' amica dietro alla donna ricorda bambini la madre	masculine	plural	feminine	singular	feminine	singular	2334	bambini	ricordano	blocca	2	bloccano	verb_noun		2154	PSS
objrel_nounpp	le attrici che il padre accanto alla contadina ricorda bambini lo studente	feminine	plural	masculine	singular	feminine	singular	831	bambini	ricordano	difende	2	difendono	verb_noun		2155	PSS
objrel_nounpp	i ragazzi che l' amica vicino alle attrici bambini fermano lo studente	masculine	plural	feminine	singular	feminine	plural	2326	bambini	ricordano	ferma	1	ricorda	verb_noun		2156	PSP
objrel_nounpp	i fratelli che l' amico accanto ai ragazzi ricorda bambini i padri	masculine	plural	masculine	singular	masculine	plural	2951	bambini	ricordano	ignora	2	ignorano	verb_noun		2157	PSP
objrel_nounpp	i padri che l' amico accanto all' uomo bambini osservano gli attori	masculine	plural	masculine	singular	masculine	singular	3016	bambini	ricordano	osserva	1	ricorda	verb_noun		2158	PSS
objrel_nounpp	la madre che la donna vicino alla contadina saluta bambini l' amico	feminine	singular	feminine	singular	feminine	singular	1367	bambini	salutano	attraggono	2	attrae	verb_noun		2159	SSS
objrel_nounpp	il fratello che la ragazza accanto alla figlia saluta bambini le bambine	masculine	singular	feminine	singular	feminine	singular	3371	bambini	salutano	bloccano	2	blocca	verb_noun		2160	SSS
objrel_nounpp	il padre che la donna accanto alle amiche bambini ferma la figlia	masculine	singular	feminine	singular	feminine	plural	3306	bambini	salutano	fermano	1	saluta	verb_noun		2161	SSP
objrel_nounpp	il contadino che la ragazza dietro all' amica bambini interrompe le donne	masculine	singular	feminine	singular	feminine	singular	3358	bambini	salutano	interrompono	1	saluta	verb_noun		2162	SSS
objrel_nounpp	i padri che l' attore vicino alle donne saluta bambini la bambina	masculine	plural	masculine	singular	feminine	plural	2824	bambini	salutano	blocca	2	bloccano	verb_noun		2163	PSP
objrel_nounpp	la madre che gli studenti davanti al contadino accolgono bambini le donne	feminine	singular	masculine	plural	masculine	singular	1743	bambini	accoglie	ignorano	2	ignora	verb_noun		2164	SPS
objrel_nounpp	la ragazza che le donne dietro alle amiche bambini ricorda le studentesse	feminine	singular	feminine	plural	feminine	plural	1054	bambini	accoglie	ricordano	1	accolgono	verb_noun		2165	SPP
objrel_nounpp	gli uomini che le figlie dietro ai padri bambini attraggono il bambino	masculine	plural	feminine	plural	masculine	plural	2159	bambini	accoglie	attrae	1	accolgono	verb_noun		2166	PPP
objrel_nounpp	le attrici che i figli accanto alla contadina accolgono bambini le madri	feminine	plural	masculine	plural	feminine	singular	572	bambini	accoglie	evita	2	evitano	verb_noun		2167	PPS
objrel_nounpp	le studentesse che gli attori accanto ai padri accolgono bambini le figlie	feminine	plural	masculine	plural	masculine	plural	688	bambini	accoglie	osserva	2	osservano	verb_noun		2168	PPP
objrel_nounpp	la donna che i contadini accanto al figlio amano bambini le madri	feminine	singular	masculine	plural	masculine	singular	1728	bambini	ama	attraggono	2	attrae	verb_noun		2169	SPS
objrel_nounpp	il padre che gli uomini vicino al fratello bambini evita il contadino	masculine	singular	masculine	plural	masculine	singular	3746	bambini	ama	evitano	1	amano	verb_noun		2170	SPS
objrel_nounpp	gli amici che i ragazzi accanto alla donna amano bambini le contadine	masculine	plural	masculine	plural	feminine	singular	2593	bambini	ama	accoglie	2	accolgono	verb_noun		2171	PPS
objrel_nounpp	i padri che i fratelli davanti alle studentesse amano bambini la figlia	masculine	plural	masculine	plural	feminine	plural	2573	bambini	ama	difende	2	difendono	verb_noun		2172	PPP
objrel_nounpp	il padre che i ragazzi accanto agli amici bambini accoglie le madri	masculine	singular	masculine	plural	masculine	plural	3679	bambini	attrae	accolgono	1	attraggono	verb_noun		2173	SPP
objrel_nounpp	il padre che i ragazzi accanto agli amici attraggono bambini le madri	masculine	singular	masculine	plural	masculine	plural	3679	bambini	attrae	accolgono	2	accoglie	verb_noun		2174	SPP
objrel_nounpp	il padre che le figlie dietro alle sorelle bambini ferma il bambino	masculine	singular	feminine	plural	feminine	plural	3053	bambini	attrae	fermano	1	attraggono	verb_noun		2175	SPP
objrel_nounpp	il fratello che i figli dietro alla contadina bambini interrompe le madri	masculine	singular	masculine	plural	feminine	singular	3623	bambini	attrae	interrompono	1	attraggono	verb_noun		2176	SPS
objrel_nounpp	le madri che le attrici dietro alla contadina attraggono bambini l' amica	feminine	plural	feminine	plural	feminine	singular	104	bambini	attrae	blocca	2	bloccano	verb_noun		2177	PPS
objrel_nounpp	le donne che gli amici dietro alle figlie bambini evitano le bambine	feminine	plural	masculine	plural	feminine	plural	532	bambini	attrae	evita	1	attraggono	verb_noun		2178	PPP
objrel_nounpp	l' attrice che le donne dietro ai padri bambini accoglie le sorelle	feminine	singular	feminine	plural	masculine	plural	1143	bambini	blocca	accolgono	1	bloccano	verb_noun		2179	SPP
objrel_nounpp	la figlia che i fratelli davanti allo studente bambini critica i contadini	feminine	singular	masculine	plural	masculine	singular	1738	bambini	blocca	criticano	1	bloccano	verb_noun		2180	SPS
objrel_nounpp	l' amico che i ragazzi dietro alle donne bambini critica la figlia	masculine	singular	masculine	plural	feminine	plural	3573	bambini	blocca	criticano	1	bloccano	verb_noun		2181	SPP
objrel_nounpp	l' attore che i ragazzi vicino all' uomo bambini evita i padri	masculine	singular	masculine	plural	masculine	singular	3766	bambini	blocca	evitano	1	bloccano	verb_noun		2182	SPS
objrel_nounpp	l' attrice che i padri accanto alla studentessa bloccano bambini l' amica	feminine	singular	masculine	plural	feminine	singular	1589	bambini	blocca	incontrano	2	incontra	verb_noun		2183	SPS
objrel_nounpp	il figlio che i contadini accanto alle madri bloccano bambini le studentesse	masculine	singular	masculine	plural	feminine	plural	3543	bambini	blocca	indicano	2	indica	verb_noun		2184	SPP
objrel_nounpp	la figlia che le contadine vicino ai fratelli bambini osserva l' uomo	feminine	singular	feminine	plural	masculine	plural	1166	bambini	blocca	osservano	1	bloccano	verb_noun		2185	SPP
objrel_nounpp	il fratello che i padri dietro alle attrici bambini ricorda l' uomo	masculine	singular	masculine	plural	feminine	plural	3554	bambini	blocca	ricordano	1	bloccano	verb_noun		2186	SPP
objrel_nounpp	le studentesse che le contadine davanti agli uomini bloccano bambini le donne	feminine	plural	feminine	plural	masculine	plural	186	bambini	blocca	accoglie	2	accolgono	verb_noun		2187	PPP
objrel_nounpp	i padri che gli studenti accanto ai ragazzi bloccano bambini i fratelli	masculine	plural	masculine	plural	masculine	plural	2694	bambini	blocca	accoglie	2	accolgono	verb_noun		2188	PPP
objrel_nounpp	i padri che le donne accanto all' amica bambini osservano l' attrice	masculine	plural	feminine	plural	feminine	singular	2128	bambini	blocca	osserva	1	bloccano	verb_noun		2189	PPS
objrel_nounpp	l' amica che i contadini davanti al fratello conoscono bambini i ragazzi	feminine	singular	masculine	plural	masculine	singular	1703	bambini	conosce	fermano	2	ferma	verb_noun		2190	SPS
objrel_nounpp	i figli che le madri accanto alle donne conoscono bambini le attrici	masculine	plural	feminine	plural	feminine	plural	2056	bambini	conosce	accoglie	2	accolgono	verb_noun		2191	PPP
objrel_nounpp	i fratelli che le studentesse vicino all' attrice bambini evitano la sorella	masculine	plural	feminine	plural	feminine	singular	2126	bambini	conosce	evita	1	conoscono	verb_noun		2192	PPS
objrel_nounpp	i figli che le contadine accanto alla sorella conoscono bambini la bambina	masculine	plural	feminine	plural	feminine	singular	2113	bambini	conosce	incontra	2	incontrano	verb_noun		2193	PPS
objrel_nounpp	le amiche che i ragazzi vicino all' attore bambini conoscono la bambina	feminine	plural	masculine	plural	masculine	singular	701	bambini	critica	conosce	1	criticano	verb_noun		2194	PPS
objrel_nounpp	i ragazzi che le attrici davanti alle studentesse criticano bambini il padre	masculine	plural	feminine	plural	feminine	plural	2077	bambini	critica	interrompe	2	interrompono	verb_noun		2195	PPP
objrel_nounpp	le sorelle che le amiche davanti all' uomo bambini ricordano la figlia	feminine	plural	feminine	plural	masculine	singular	233	bambini	critica	ricorda	1	criticano	verb_noun		2196	PPS
objrel_nounpp	le donne che le madri vicino ai ragazzi bambini salutano la figlia	feminine	plural	feminine	plural	masculine	plural	156	bambini	critica	saluta	1	criticano	verb_noun		2197	PPP
objrel_nounpp	il padre che le figlie accanto alle amiche bambini attrae i contadini	masculine	singular	feminine	plural	feminine	plural	3051	bambini	difende	attraggono	1	difendono	verb_noun		2198	SPP
objrel_nounpp	l' amico che i ragazzi davanti alle sorelle bambini conosce l' attrice	masculine	singular	masculine	plural	feminine	plural	3572	bambini	difende	conoscono	1	difendono	verb_noun		2199	SPP
objrel_nounpp	il padre che gli attori accanto alle donne difendono bambini l' uomo	masculine	singular	masculine	plural	feminine	plural	3556	bambini	difende	interrompono	2	interrompe	verb_noun		2200	SPP
objrel_nounpp	l' attore che i fratelli dietro alla contadina difendono bambini la ragazza	masculine	singular	masculine	plural	feminine	singular	3643	bambini	difende	ricordano	2	ricorda	verb_noun		2201	SPS
objrel_nounpp	le studentesse che i contadini vicino alle figlie bambini conoscono le madri	feminine	plural	masculine	plural	feminine	plural	564	bambini	difende	conosce	1	difendono	verb_noun		2202	PPP
objrel_nounpp	le ragazze che le figlie vicino all' amica difendono bambini la sorella	feminine	plural	feminine	plural	feminine	singular	114	bambini	difende	evita	2	evitano	verb_noun		2203	PPS
objrel_nounpp	i ragazzi che i fratelli vicino alle contadine bambini interrompono il bambino	masculine	plural	masculine	plural	feminine	plural	2582	bambini	difende	interrompe	1	difendono	verb_noun		2204	PPP
objrel_nounpp	la figlia che gli studenti accanto all' uomo evitano bambini i fratelli	feminine	singular	masculine	plural	masculine	singular	1733	bambini	evita	amano	2	ama	verb_noun		2205	SPS
objrel_nounpp	l' attrice che le madri davanti alle studentesse bambini critica i figli	feminine	singular	feminine	plural	feminine	plural	1015	bambini	evita	criticano	1	evitano	verb_noun		2206	SPP
objrel_nounpp	la figlia che gli amici dietro ai ragazzi evitano bambini la sorella	feminine	singular	masculine	plural	masculine	plural	1670	bambini	evita	indicano	2	indica	verb_noun		2207	SPP
objrel_nounpp	le madri che le ragazze dietro all' attrice evitano bambini i bambini	feminine	plural	feminine	plural	feminine	singular	109	bambini	evita	attrae	2	attraggono	verb_noun		2208	PPS
objrel_nounpp	gli attori che le madri accanto alla sorella evitano bambini il ragazzo	masculine	plural	feminine	plural	feminine	singular	2088	bambini	evita	ferma	2	fermano	verb_noun		2209	PPS
objrel_nounpp	i ragazzi che i fratelli vicino agli amici bambini fermano le attrici	masculine	plural	masculine	plural	masculine	plural	2709	bambini	evita	ferma	1	evitano	verb_noun		2210	PPP
objrel_nounpp	il figlio che le contadine dietro alla ragazza bambini accoglie la studentessa	masculine	singular	feminine	plural	feminine	singular	3099	bambini	ferma	accolgono	1	fermano	verb_noun		2211	SPS
objrel_nounpp	l' attore che gli studenti dietro alla donna bambini ama la bambina	masculine	singular	masculine	plural	feminine	singular	3640	bambini	ferma	amano	1	fermano	verb_noun		2212	SPS
objrel_nounpp	la ragazza che le madri vicino alla contadina bambini conosce il bambino	feminine	singular	feminine	plural	feminine	singular	1120	bambini	ferma	conoscono	1	fermano	verb_noun		2213	SPS
objrel_nounpp	la figlia che le sorelle vicino alla madre bambini guarda i fratelli	feminine	singular	feminine	plural	feminine	singular	1110	bambini	ferma	guardano	1	fermano	verb_noun		2214	SPS
objrel_nounpp	la donna che le ragazze vicino alla contadina fermano bambini gli attori	feminine	singular	feminine	plural	feminine	singular	1098	bambini	ferma	osservano	2	osserva	verb_noun		2215	SPS
objrel_nounpp	le donne che gli studenti dietro alle amiche fermano bambini la sorella	feminine	plural	masculine	plural	feminine	plural	536	bambini	ferma	ama	2	amano	verb_noun		2216	PPP
objrel_nounpp	le ragazze che i figli davanti agli uomini bambini amano il fratello	feminine	plural	masculine	plural	masculine	plural	678	bambini	ferma	ama	1	fermano	verb_noun		2217	PPP
objrel_nounpp	gli uomini che le madri davanti alla contadina fermano bambini la studentessa	masculine	plural	feminine	plural	feminine	singular	2097	bambini	ferma	blocca	2	bloccano	verb_noun		2218	PPS
objrel_nounpp	le figlie che i padri dietro all' attore bambini osservano le sorelle	feminine	plural	masculine	plural	masculine	singular	727	bambini	ferma	osserva	1	fermano	verb_noun		2219	PPS
objrel_nounpp	la figlia che le contadine accanto all' uomo guardano bambini le ragazze	feminine	singular	feminine	plural	masculine	singular	1233	bambini	guarda	attraggono	2	attrae	verb_noun		2220	SPS
objrel_nounpp	la figlia che le ragazze davanti agli studenti guardano bambini il contadino	feminine	singular	feminine	plural	masculine	plural	1168	bambini	guarda	bloccano	2	blocca	verb_noun		2221	SPP
objrel_nounpp	il fratello che le amiche accanto al contadino guardano bambini le bambine	masculine	singular	feminine	plural	masculine	singular	3240	bambini	guarda	fermano	2	ferma	verb_noun		2222	SPS
objrel_nounpp	la ragazza che le studentesse davanti alle madri bambini ignora il contadino	feminine	singular	feminine	plural	feminine	plural	1057	bambini	guarda	ignorano	1	guardano	verb_noun		2223	SPP
objrel_nounpp	i fratelli che le donne accanto allo studente bambini attraggono le sorelle	masculine	plural	feminine	plural	masculine	singular	2254	bambini	guarda	attrae	1	guardano	verb_noun		2224	PPS
objrel_nounpp	le ragazze che le figlie vicino agli attori guardano bambini la donna	feminine	plural	feminine	plural	masculine	plural	176	bambini	guarda	difende	2	difendono	verb_noun		2225	PPP
objrel_nounpp	l' uomo che gli attori accanto ai contadini bambini attrae i bambini	masculine	singular	masculine	plural	masculine	plural	3707	bambini	ignora	attraggono	1	ignorano	verb_noun		2226	SPP
objrel_nounpp	la sorella che le ragazze dietro alla madre ignorano bambini lo studente	feminine	singular	feminine	plural	feminine	singular	1126	bambini	ignora	indicano	2	indica	verb_noun		2227	SPS
objrel_nounpp	il figlio che le madri davanti all' attore bambini saluta la bambina	masculine	singular	feminine	plural	masculine	singular	3232	bambini	ignora	salutano	1	ignorano	verb_noun		2228	SPS
objrel_nounpp	i contadini che le figlie davanti al ragazzo ignorano bambini gli uomini	masculine	plural	feminine	plural	masculine	singular	2243	bambini	ignora	ama	2	amano	verb_noun		2229	PPS
objrel_nounpp	le madri che le studentesse accanto alla figlia ignorano bambini il ragazzo	feminine	plural	feminine	plural	feminine	singular	110	bambini	ignora	blocca	2	bloccano	verb_noun		2230	PPS
objrel_nounpp	i figli che le donne vicino alla madre bambini conoscono la ragazza	masculine	plural	feminine	plural	feminine	singular	2114	bambini	ignora	conosce	1	ignorano	verb_noun		2231	PPS
objrel_nounpp	gli studenti che gli uomini dietro al padre ignorano bambini la ragazza	masculine	plural	masculine	plural	masculine	singular	2725	bambini	ignora	difende	2	difendono	verb_noun		2232	PPS
objrel_nounpp	i contadini che i figli davanti ai fratelli bambini fermano la sorella	masculine	plural	masculine	plural	masculine	plural	2673	bambini	ignora	ferma	1	ignorano	verb_noun		2233	PPP
objrel_nounpp	i fratelli che i padri accanto all' uomo ignorano bambini il bambino	masculine	plural	masculine	plural	masculine	singular	2759	bambini	ignora	osserva	2	osservano	verb_noun		2234	PPS
objrel_nounpp	il padre che i fratelli dietro al figlio bambini attrae l' amico	masculine	singular	masculine	plural	masculine	singular	3752	bambini	incontra	attraggono	1	incontrano	verb_noun		2235	SPS
objrel_nounpp	la studentessa che gli attori dietro ai fratelli bambini conosce i bambini	feminine	singular	masculine	plural	masculine	plural	1692	bambini	incontra	conoscono	1	incontrano	verb_noun		2236	SPP
objrel_nounpp	l' uomo che gli amici davanti alle studentesse incontrano bambini i fratelli	masculine	singular	masculine	plural	feminine	plural	3579	bambini	incontra	difendono	2	difende	verb_noun		2237	SPP
objrel_nounpp	lo studente che i padri dietro al fratello bambini ignora l' attore	masculine	singular	masculine	plural	masculine	singular	3778	bambini	incontra	ignorano	1	incontrano	verb_noun		2238	SPS
objrel_nounpp	gli attori che le madri dietro all' uomo incontrano bambini le sorelle	masculine	plural	feminine	plural	masculine	singular	2222	bambini	incontra	ferma	2	fermano	verb_noun		2239	PPS
objrel_nounpp	le sorelle che le ragazze davanti alle studentesse bambini salutano le figlie	feminine	plural	feminine	plural	feminine	plural	59	bambini	incontra	saluta	1	incontrano	verb_noun		2240	PPP
objrel_nounpp	la studentessa che le contadine accanto agli uomini bambini ama le attrici	feminine	singular	feminine	plural	masculine	plural	1192	bambini	indica	amano	1	indicano	verb_noun		2241	SPP
objrel_nounpp	l' attore che i ragazzi dietro alle donne indicano bambini l' uomo	masculine	singular	masculine	plural	feminine	plural	3578	bambini	indica	attraggono	2	attrae	verb_noun		2242	SPP
objrel_nounpp	l' attrice che i contadini accanto all' uomo bambini conosce le amiche	feminine	singular	masculine	plural	masculine	singular	1710	bambini	indica	conoscono	1	indicano	verb_noun		2243	SPS
objrel_nounpp	il contadino che le sorelle vicino ai figli bambini ignora la bambina	masculine	singular	feminine	plural	masculine	plural	3162	bambini	indica	ignorano	1	indicano	verb_noun		2244	SPP
objrel_nounpp	le amiche che le figlie accanto al ragazzo indicano bambini lo studente	feminine	plural	feminine	plural	masculine	singular	193	bambini	indica	accoglie	2	accolgono	verb_noun		2245	PPS
objrel_nounpp	le studentesse che le madri dietro all' attore bambini ignorano gli amici	feminine	plural	feminine	plural	masculine	singular	249	bambini	indica	ignora	1	indicano	verb_noun		2246	PPS
objrel_nounpp	le sorelle che gli attori dietro all' amico bambini salutano le bambine	feminine	plural	masculine	plural	masculine	singular	746	bambini	indica	saluta	1	indicano	verb_noun		2247	PPS
objrel_nounpp	lo studente che le sorelle davanti all' uomo bambini accoglie gli amici	masculine	singular	feminine	plural	masculine	singular	3275	bambini	interrompe	accolgono	1	interrompono	verb_noun		2248	SPS
objrel_nounpp	lo studente che le sorelle davanti all' uomo interrompono bambini gli amici	masculine	singular	feminine	plural	masculine	singular	3275	bambini	interrompe	accolgono	2	accoglie	verb_noun		2249	SPS
objrel_nounpp	l' attrice che le studentesse davanti alle amiche bambini ama la sorella	feminine	singular	feminine	plural	feminine	plural	1021	bambini	interrompe	amano	1	interrompono	verb_noun		2250	SPP
objrel_nounpp	l' attore che gli uomini dietro al fratello bambini evita le bambine	masculine	singular	masculine	plural	masculine	singular	3761	bambini	interrompe	evitano	1	interrompono	verb_noun		2251	SPS
objrel_nounpp	i ragazzi che i fratelli davanti all' attore interrompono bambini i contadini	masculine	plural	masculine	plural	masculine	singular	2771	bambini	interrompe	critica	2	criticano	verb_noun		2252	PPS
objrel_nounpp	le donne che i fratelli dietro alla figlia interrompono bambini l' uomo	feminine	plural	masculine	plural	feminine	singular	594	bambini	interrompe	ignora	2	ignorano	verb_noun		2253	PPS
objrel_nounpp	le studentesse che le sorelle dietro alle ragazze bambini incontrano l' attrice	feminine	plural	feminine	plural	feminine	plural	63	bambini	interrompe	incontra	1	interrompono	verb_noun		2254	PPP
objrel_nounpp	le contadine che gli amici accanto agli studenti bambini ricordano le bambine	feminine	plural	masculine	plural	masculine	plural	652	bambini	interrompe	ricorda	1	interrompono	verb_noun		2255	PPP
objrel_nounpp	l' amico che i figli davanti agli uomini bambini accoglie la donna	masculine	singular	masculine	plural	masculine	plural	3696	bambini	osserva	accolgono	1	osservano	verb_noun		2256	SPP
objrel_nounpp	la madre che i figli vicino all' attore osservano bambini i fratelli	feminine	singular	masculine	plural	masculine	singular	1750	bambini	osserva	indicano	2	indica	verb_noun		2257	SPS
objrel_nounpp	l' attore che gli studenti dietro alla donna bambini indica le bambine	masculine	singular	masculine	plural	feminine	singular	3641	bambini	osserva	indicano	1	osservano	verb_noun		2258	SPS
objrel_nounpp	i ragazzi che gli uomini accanto al contadino bambini conoscono gli amici	masculine	plural	masculine	plural	masculine	singular	2767	bambini	osserva	conosce	1	osservano	verb_noun		2259	PPS
objrel_nounpp	le figlie che le ragazze dietro alle donne osservano bambini le contadine	feminine	plural	feminine	plural	feminine	plural	36	bambini	osserva	critica	2	criticano	verb_noun		2260	PPP
objrel_nounpp	le ragazze che i contadini davanti agli attori osservano bambini l' amico	feminine	plural	masculine	plural	masculine	plural	677	bambini	osserva	evita	2	evitano	verb_noun		2261	PPP
objrel_nounpp	i contadini che le amiche vicino allo studente bambini fermano la madre	masculine	plural	feminine	plural	masculine	singular	2242	bambini	osserva	ferma	1	osservano	verb_noun		2262	PPS
objrel_nounpp	i fratelli che le madri davanti all' amica bambini ignorano il bambino	masculine	plural	feminine	plural	feminine	singular	2123	bambini	osserva	ignora	1	osservano	verb_noun		2263	PPS
objrel_nounpp	l' attore che le studentesse davanti alla donna bambini conosce le madri	masculine	singular	feminine	plural	feminine	singular	3135	bambini	ricorda	conoscono	1	ricordano	verb_noun		2264	SPS
objrel_nounpp	il padre che le sorelle davanti al figlio ricordano bambini il ragazzo	masculine	singular	feminine	plural	masculine	singular	3251	bambini	ricorda	conoscono	2	conosce	verb_noun		2265	SPS
objrel_nounpp	la sorella che i padri dietro alle contadine bambini incontra i figli	feminine	singular	masculine	plural	feminine	plural	1566	bambini	ricorda	incontrano	1	ricordano	verb_noun		2266	SPP
objrel_nounpp	l' uomo che le attrici dietro alle figlie bambini interrompe le madri	masculine	singular	feminine	plural	feminine	plural	3078	bambini	ricorda	interrompono	1	ricordano	verb_noun		2267	SPP
objrel_nounpp	l' uomo che le attrici dietro alle figlie ricordano bambini le madri	masculine	singular	feminine	plural	feminine	plural	3078	bambini	ricorda	interrompono	2	interrompe	verb_noun		2268	SPP
objrel_nounpp	il figlio che le attrici dietro all' amica bambini interrompe il padre	masculine	singular	feminine	plural	feminine	singular	3097	bambini	ricorda	interrompono	1	ricordano	verb_noun		2269	SPS
objrel_nounpp	la sorella che le amiche dietro alle ragazze bambini osserva la madre	feminine	singular	feminine	plural	feminine	plural	1059	bambini	ricorda	osservano	1	ricordano	verb_noun		2270	SPP
objrel_nounpp	i fratelli che le donne davanti all' amica bambini accolgono il bambino	masculine	plural	feminine	plural	feminine	singular	2120	bambini	ricorda	accoglie	1	ricordano	verb_noun		2271	PPS
objrel_nounpp	le madri che gli uomini davanti ai fratelli ricordano bambini le figlie	feminine	plural	masculine	plural	masculine	plural	673	bambini	ricorda	ama	2	amano	verb_noun		2272	PPP
objrel_nounpp	il padre che le donne accanto agli studenti bambini conosce la ragazza	masculine	singular	feminine	plural	masculine	plural	3176	bambini	saluta	conoscono	1	salutano	verb_noun		2273	SPP
objrel_nounpp	lo studente che le figlie davanti agli uomini salutano bambini gli attori	masculine	singular	feminine	plural	masculine	plural	3209	bambini	saluta	criticano	2	critica	verb_noun		2274	SPP
objrel_nounpp	lo studente che gli uomini dietro agli attori bambini incontra le madri	masculine	singular	masculine	plural	masculine	plural	3711	bambini	saluta	incontrano	1	salutano	verb_noun		2275	SPP
objrel_nounpp	la sorella che le attrici vicino alla ragazza bambini osserva l' uomo	feminine	singular	feminine	plural	feminine	singular	1123	bambini	saluta	osservano	1	salutano	verb_noun		2276	SPS
objrel_nounpp	gli amici che i fratelli accanto alla studentessa bambini interrompono le bambine	masculine	plural	masculine	plural	feminine	singular	2589	bambini	saluta	interrompe	1	salutano	verb_noun		2277	PPS
objrel_nounpp	l' amica che il contadino accanto alla madre bambino attrae la ragazza	feminine	singular	masculine	singular	feminine	singular	1828	bambino	accolgono	attraggono	1	accoglie	verb_noun		2278	SSS
objrel_nounpp	l' amica che lo studente vicino alla madre accoglie bambino i padri	feminine	singular	masculine	singular	feminine	singular	1836	bambino	accolgono	criticano	2	critica	verb_noun		2279	SSS
objrel_nounpp	la ragazza che lo studente davanti alla donna accoglie bambino l' uomo	feminine	singular	masculine	singular	feminine	singular	1878	bambino	accolgono	fermano	2	ferma	verb_noun		2280	SSS
objrel_nounpp	la contadina che la sorella accanto all' uomo accoglie bambino il ragazzo	feminine	singular	feminine	singular	masculine	singular	1481	bambino	accolgono	incontrano	2	incontra	verb_noun		2281	SSS
objrel_nounpp	i ragazzi che l' uomo dietro ai fratelli bambino criticano l' amico	masculine	plural	masculine	singular	masculine	plural	2961	bambino	accolgono	critica	1	accoglie	verb_noun		2282	PSP
objrel_nounpp	i contadini che l' amica accanto alle donne bambino guardano i padri	masculine	plural	feminine	singular	feminine	plural	2299	bambino	accolgono	guarda	1	accoglie	verb_noun		2283	PSP
objrel_nounpp	le sorelle che la figlia accanto alle donne accoglie bambino l' uomo	feminine	plural	feminine	singular	feminine	plural	306	bambino	accolgono	osserva	2	osservano	verb_noun		2284	PSP
objrel_nounpp	il ragazzo che il fratello davanti alla studentessa bambino attrae le donne	masculine	singular	masculine	singular	feminine	singular	3878	bambino	amano	attraggono	1	ama	verb_noun		2285	SSS
objrel_nounpp	il ragazzo che lo studente vicino all' amico bambino ferma il bambino	masculine	singular	masculine	singular	masculine	singular	4005	bambino	amano	fermano	1	ama	verb_noun		2286	SSS
objrel_nounpp	la contadina che il padre accanto al figlio bambino interrompe gli amici	feminine	singular	masculine	singular	masculine	singular	1971	bambino	amano	interrompono	1	ama	verb_noun		2287	SSS
objrel_nounpp	la sorella che il ragazzo accanto agli attori bambino ricorda il padre	feminine	singular	masculine	singular	masculine	plural	1945	bambino	amano	ricordano	1	ama	verb_noun		2288	SSP
objrel_nounpp	il figlio che lo studente dietro alle contadine bambino ricorda le sorelle	masculine	singular	masculine	singular	feminine	plural	3802	bambino	amano	ricordano	1	ama	verb_noun		2289	SSP
objrel_nounpp	gli uomini che l' amico dietro al contadino ama bambino i figli	masculine	plural	masculine	singular	masculine	singular	2979	bambino	amano	difende	2	difendono	verb_noun		2290	PSS
objrel_nounpp	i fratelli che il ragazzo accanto allo studente ama bambino le sorelle	masculine	plural	masculine	singular	masculine	singular	3006	bambino	amano	evita	2	evitano	verb_noun		2291	PSS
objrel_nounpp	gli uomini che la sorella vicino agli attori ama bambino le donne	masculine	plural	feminine	singular	masculine	plural	2417	bambino	amano	guarda	2	guardano	verb_noun		2292	PSP
objrel_nounpp	i ragazzi che la donna davanti alla studentessa bambino incontrano le madri	masculine	plural	feminine	singular	feminine	singular	2390	bambino	amano	incontra	1	ama	verb_noun		2293	PSS
objrel_nounpp	gli attori che lo studente vicino alle donne ama bambino i contadini	masculine	plural	masculine	singular	feminine	plural	2785	bambino	amano	ricorda	2	ricordano	verb_noun		2294	PSP
objrel_nounpp	l' amica che l' attrice davanti ai fratelli bambino accoglie la contadina	feminine	singular	feminine	singular	masculine	plural	1387	bambino	attraggono	accolgono	1	attrae	verb_noun		2295	SSP
objrel_nounpp	l' attore che la donna dietro alle figlie attrae bambino lo studente	masculine	singular	feminine	singular	feminine	plural	3325	bambino	attraggono	accolgono	2	accoglie	verb_noun		2296	SSP
objrel_nounpp	l' uomo che lo studente vicino alla figlia bambino indica gli amici	masculine	singular	masculine	singular	feminine	singular	3901	bambino	attraggono	indicano	1	attrae	verb_noun		2297	SSS
objrel_nounpp	i contadini che il figlio dietro alle ragazze attrae bambino gli uomini	masculine	plural	masculine	singular	feminine	plural	2810	bambino	attraggono	ama	2	amano	verb_noun		2298	PSP
