Sentence_Type,Sentence,GenderN1,NumN1,GenderN2,NumN2,GenderN3,NumN3,NumFraseOrigine,New_word,Verb1,Verb2,Element_changed,Old_word,Violation_Type,number,condition,slide,frequency,length,block,IncludedWords1,IncludedWords2,IncludedWords3,IncludedWords4,IncludedWords5,IncludedWords6,MeanLogFreq_W,MeanLength_W,ConditionAggragated
objrel_that,l' attore che le sorelle uomo incontra le contadine,masculine,singular,feminine,plural,NaN,NaN,3181,uomo,critica,incontrano,V1,criticano,verb_noun,7933,SP,4,NaN,NaN,1,attore,sorelle,uomo,incontra,contadine,,7.41054048239427,6.8,objrel_that_________SP
objrel_that,la contadina che gli attori conoscono sorelle i ragazzi,feminine,singular,masculine,plural,NaN,NaN,1578,sorelle,conosce,evitano,V2,evita,verb_noun,6750,SP,5,NaN,NaN,1,contadina,attori,conoscono,sorelle,ragazzi,,7.66427564342865,7.6,objrel_that_________SP
embedding_mental_SR,le contadine dichiarano che le studentesse madre il figlio,feminine,plural,feminine,plural,NaN,NaN,77,madre,dichiara,conosce,V2,conoscono,verb_noun,2524,PP,5,NaN,NaN,1,contadine,dichiarano,studentesse,madre,figlio,,7.13988945808213,8.2,embedding_mental_SR_PP
objrel_nounpp,la donna che il padre davanti alla contadina figlie osserva le sorelle,feminine,singular,masculine,singular,feminine,singular,1857,figlie,salutano,osservano,V1,saluta,verb_noun,4202,SSS,7,NaN,NaN,1,donna,padre,contadina,figlie,osserva,sorelle,8.10482295882067,6.5,objrel_nounpp_______SSS
objrel_nounpp,i fratelli che le madri dietro al ragazzo attori ricordano le attrici,masculine,plural,feminine,plural,masculine,singular,2257,attori,guarda,ricorda,V1,guardano,verb_noun,1251,PPS,7,NaN,NaN,1,fratelli,madri,ragazzo,attori,ricordano,attrici,7.5948084837707,7,objrel_nounpp_______PPS
objrel_nounpp,i bambini che i padri accanto alla figlia incontrano attrice i ragazzi,masculine,plural,masculine,plural,feminine,singular,2616,attrice,incontra,osserva,V2,osservano,verb_noun,1447,PPS,8,NaN,NaN,1,bambini,padri,figlia,incontrano,attrice,ragazzi,8.63014025713506,7,objrel_nounpp_______PPS
objrel_nounpp,le ragazze che la figlia davanti agli amici difende studenti i bambini,feminine,plural,feminine,singular,masculine,plural,420,studenti,difendono,ferma,V2,fermano,verb_noun,7540,PSP,8,NaN,NaN,1,ragazze,figlia,amici,difende,studenti,bambini,9.04636158718019,6.66666666666667,objrel_nounpp_______PSP
embedding_mental,i padri ricordano che le studentesse davanti al bambino donne gli uomini,masculine,plural,feminine,plural,masculine,singular,2263,donne,ricorda,blocca,V2,bloccano,verb_noun,1774,PPS,7,NaN,NaN,1,padri,ricordano,studentesse,bambino,donne,uomini,8.28477490075752,7.16666666666667,embedding_mental____PPS
embedding_mental,le contadine dichiarano che la madre dietro alla sorella uomini l' amica,feminine,plural,feminine,singular,feminine,singular,336,uomini,dichiara,criticano,V2,critica,verb_noun,3908,PSS,7,NaN,NaN,1,contadine,dichiarano,madre,sorella,uomini,amica,8.17315800047307,7,embedding_mental____PSS
objrel_that,la simpatia che i ragazzi accolgono difende lo studente,feminine,singular,masculine,plural,NaN,NaN,1521,simpatia,accoglie,difendono,N1,l' amica,abstract,6505,SP,1,NaN,NaN,1,simpatia,ragazzi,accolgono,difende,studente,,6.80916732771302,7.8,objrel_that_________SP
objrel_nounpp,la simpatia che le sorelle vicino alle madri amano accoglie i bambini,feminine,singular,feminine,plural,feminine,plural,1019,simpatia,ama,accolgono,N1,l'attrice,abstract,9676,SPP,1,NaN,NaN,1,simpatia,sorelle,madri,amano,accoglie,bambini,7.17843128631731,6.66666666666667,objrel_nounpp_______SPP
objrel_nounpp,le madri che le antipatie davanti ai figli indica amano l' attrice,feminine,plural,feminine,singular,masculine,plural,409,antipatie,indicano,ama,N2,labambina,abstract,895,PSP,3,NaN,NaN,1,madri,antipatie,figli,indica,amano,attrice,6.78740958728441,6.16666666666667,objrel_nounpp_______PSP
embedding_mental,la figlia dichiara che la ginnastica davanti alla studentessa attrae le contadine,feminine,singular,feminine,singular,feminine,singular,1359,ginnastica,dichiarano,attraggono,N2,labambina,abstract,6330,SSS,4,NaN,NaN,1,figlia,dichiara,ginnastica,studentessa,attrae,contadine,6.54873456188192,8.33333333333333,embedding_mental____SSS
embedding_mental_SR,le ginnastiche dichiarano che il fratello difende la donna,feminine,plural,masculine,singular,NaN,NaN,808,ginnastiche,dichiara,difendono,N1,le bambine,abstract,4562,PS,1,NaN,NaN,1,ginnastiche,dichiarano,fratello,difende,donna,,6.45028184201092,8.2,embedding_mental_SR_PS
objrel_that,le televisioni che i fratelli evitano accolgono le figlie,feminine,plural,masculine,plural,NaN,NaN,603,televisioni,evita,accoglie,N1,le donne,inanimate,7721,PP,1,NaN,NaN,1,televisioni,fratelli,evitano,accolgono,figlie,,5.76771788373923,8.2,objrel_that_________PP
objrel_nounpp,i frigoriferi che i fratelli vicino al padre ignorano conoscono l' uomo,masculine,plural,masculine,plural,masculine,singular,2720,frigoriferi,ignora,conosce,N1,gli attori,inanimate,949,PPS,1,NaN,NaN,1,frigoriferi,fratelli,padre,ignorano,conoscono,uomo,7.93807456616054,7.5,objrel_nounpp_______PPS
objrel_nounpp,l' amico che il sedile davanti alle bambine difendono ferma l' attrice,masculine,singular,feminine,plural,feminine,plural,3069,sedile,difende,fermano,N2,le madri,inanimate,6665,SPP,3,NaN,NaN,1,amico,sedile,bambine,difendono,ferma,attrice,7.8522752440896,6.5,objrel_nounpp_______SPP
embedding_mental,l' uomo dice che il quaderno dietro alle amiche conoscono l' attrice,masculine,singular,masculine,plural,feminine,plural,3583,quaderno,dicono,conosce,N2,ifigli,inanimate,5550,SPP,4,NaN,NaN,1,uomo,dice,quaderno,amiche,conoscono,attrice,8.53797956213264,6.33333333333333,embedding_mental____SPP
objrel_that,l' attrice che il contadino attraggono conosce la bambina,feminine,singular,masculine,singular,NaN,NaN,1768,attraggono,attraggono,conoscono,V1,attrae,num_violation,1151,SS,4,NaN,NaN,2,attrice,contadino,attraggono,conosce,bambina,,7.44623445854605,8,objrel_that_________SS
objrel_that,la sorella che le bambine guarda critica la ragazza,feminine,singular,feminine,plural,NaN,NaN,1212,guarda,guarda,criticano,V1,guardano,num_violation,4379,SP,4,NaN,NaN,2,sorella,bambine,guarda,critica,ragazza,,9.10043577156575,6.8,objrel_that_________SP
objrel_that,le madri che i contadini incontra ignorano l' amica,feminine,plural,masculine,plural,NaN,NaN,652,incontra,incontra,ignora,V1,incontrano,num_violation,5424,PP,4,NaN,NaN,2,madri,contadini,incontra,ignorano,amica,,6.90834523127764,7,objrel_that_________PP
objrel_that,le madri che l' amico incontrano interrompono gli studenti,feminine,plural,masculine,singular,NaN,NaN,914,incontrano,incontrano,interrompe,V1,incontra,num_violation,5598,PS,4,NaN,NaN,2,madri,amico,incontrano,interrompono,studenti,,7.28933708386783,8,objrel_that_________PS
objrel_that,l' attrice che il fratello osserva bloccano gli uomini,feminine,singular,masculine,singular,NaN,NaN,1778,bloccano,osservano,bloccano,V2,blocca,num_violation,1781,SS,5,NaN,NaN,2,attrice,fratello,osserva,bloccano,uomini,,7.97977203298396,7.2,objrel_that_________SS
objrel_that,la contadina che le attrici amano attraggono le figlie,feminine,singular,feminine,plural,NaN,NaN,1081,attraggono,ama,attraggono,V2,attrae,num_violation,1306,SP,5,NaN,NaN,2,contadina,attrici,amano,attraggono,figlie,,5.97078772213814,7.4,objrel_that_________SP
objrel_that,le madri che gli attori osservano accoglie le ragazze,feminine,plural,masculine,plural,NaN,NaN,645,accoglie,osserva,accoglie,V2,accolgono,num_violation,222,PP,5,NaN,NaN,2,madri,attori,osservano,accoglie,ragazze,,6.74888221817426,7,objrel_that_________PP
objrel_that,i fratelli che l' amica critica difende l' attrice,masculine,plural,feminine,singular,NaN,NaN,2428,difende,criticano,difende,V2,difendono,num_violation,2835,PS,5,NaN,NaN,2,fratelli,amica,critica,difende,attrice,,7.5710778562351,6.8,objrel_that_________PS
objrel_nounpp,la bambina che l' amica accanto alla studentessa evitano indica l' uomo,feminine,singular,feminine,singular,feminine,singular,1338,evitano,evitano,indicano,V1,evita,num_violation,3575,SSS,7,NaN,NaN,2,bambina,amica,studentessa,evitano,indica,uomo,8.17848889411575,6.66666666666667,objrel_nounpp_______SSS
objrel_nounpp,lo studente che il figlio vicino ai bambini fermano guarda l' attrice,masculine,singular,masculine,singular,masculine,plural,3966,fermano,fermano,guardano,V1,ferma,num_violation,4024,SSP,7,NaN,NaN,2,studente,figlio,bambini,fermano,guarda,attrice,8.81707801925659,6.83333333333333,objrel_nounpp_______SSP
objrel_nounpp,l' uomo che gli studenti accanto alla ragazza accoglie ignora le madri,masculine,singular,masculine,plural,feminine,singular,3645,accoglie,accoglie,ignorano,V1,accolgono,num_violation,96,SPS,7,NaN,NaN,2,uomo,studenti,ragazza,accoglie,ignora,madri,7.93984905025022,6.33333333333333,objrel_nounpp_______SPS
objrel_nounpp,la contadina che i bambini davanti alle donne attrae guarda i ragazzi,feminine,singular,masculine,plural,feminine,plural,1531,attrae,attrae,guardano,V1,attraggono,num_violation,1011,SPP,7,NaN,NaN,2,contadina,bambini,donne,attrae,guarda,ragazzi,8.65215579981206,6.66666666666667,objrel_nounpp_______SPP
objrel_nounpp,i figli che i contadini vicino ai bambini difende evitano lo studente,masculine,plural,masculine,plural,masculine,plural,2679,difende,difende,evita,V1,difendono,num_violation,2964,PPP,7,NaN,NaN,2,figli,contadini,bambini,difende,evitano,studente,7.43526402569627,7.16666666666667,objrel_nounpp_______PPP
objrel_nounpp,gli uomini che le sorelle accanto al ragazzo critica fermano i figli,masculine,plural,feminine,plural,masculine,singular,2236,critica,critica,ferma,V1,criticano,num_violation,2485,PPS,7,NaN,NaN,2,uomini,sorelle,ragazzo,critica,fermano,figli,8.54114030391021,6.5,objrel_nounpp_______PPS
objrel_nounpp,i bambini che la studentessa davanti alle amiche salutano indicano il fratello,masculine,plural,feminine,singular,feminine,plural,2298,salutano,salutano,indica,V1,saluta,num_violation,7763,PSP,7,NaN,NaN,2,bambini,studentessa,amiche,salutano,indicano,fratello,7.84179083045351,8,objrel_nounpp_______PSP
objrel_nounpp,i bambini che la ragazza davanti alla donna attraggono interrompono le madri,masculine,plural,feminine,singular,feminine,singular,2356,attraggono,attraggono,interrompe,V1,attrae,num_violation,1279,PSS,7,NaN,NaN,2,bambini,ragazza,donna,attraggono,interrompono,madri,7.83163385613605,7.66666666666667,objrel_nounpp_______PSS
objrel_nounpp,la ragazza che la contadina accanto all' amico saluta bloccano i figli,feminine,singular,feminine,singular,masculine,singular,1495,bloccano,salutano,bloccano,V2,blocca,num_violation,1806,SSS,8,NaN,NaN,2,ragazza,contadina,amico,saluta,bloccano,figli,8.14868060554254,6.66666666666667,objrel_nounpp_______SSS
objrel_nounpp,il padre che il bambino accanto alle amiche incontra criticano le donne,masculine,singular,masculine,singular,feminine,plural,3807,criticano,incontrano,criticano,V2,critica,num_violation,2708,SSP,8,NaN,NaN,2,padre,bambino,amiche,incontra,criticano,donne,8.31913036903326,6.66666666666667,objrel_nounpp_______SSP
objrel_nounpp,lo studente che i fratelli dietro alla ragazza guardano indicano il bambino,masculine,singular,masculine,plural,feminine,singular,3651,indicano,guarda,indicano,V2,indica,num_violation,6110,SPS,8,NaN,NaN,2,studente,fratelli,ragazza,guardano,indicano,bambino,8.57020784682986,7.66666666666667,objrel_nounpp_______SPS
objrel_nounpp,la sorella che le studentesse accanto alle ragazze salutano ricordano le amiche,feminine,singular,feminine,plural,feminine,plural,1064,ricordano,saluta,ricordano,V2,ricorda,num_violation,7588,SPP,8,NaN,NaN,2,sorella,studentesse,ragazze,salutano,ricordano,amiche,7.38605212521504,8,objrel_nounpp_______SPP
objrel_nounpp,i contadini che i figli davanti ai fratelli ignorano ferma la sorella,masculine,plural,masculine,plural,masculine,plural,2673,ferma,ignora,ferma,V2,fermano,num_violation,3945,PPP,8,NaN,NaN,2,contadini,figli,fratelli,ignorano,ferma,sorella,8.08770823043352,7,objrel_nounpp_______PPP
objrel_nounpp,le donne che i figli dietro alla bambina fermano ama le madri,feminine,plural,masculine,plural,feminine,singular,591,ama,ferma,ama,V2,amano,num_violation,648,PPS,8,NaN,NaN,2,donne,figli,bambina,fermano,ama,madri,8.47724357423307,5.33333333333333,objrel_nounpp_______PPS
objrel_nounpp,i fratelli che il figlio davanti agli uomini blocca ama i ragazzi,masculine,plural,masculine,singular,masculine,plural,2949,ama,bloccano,ama,V2,amano,num_violation,456,PSP,8,NaN,NaN,2,fratelli,figlio,uomini,blocca,ama,ragazzi,9.3481543108825,6,objrel_nounpp_______PSP
objrel_nounpp,le figlie che la bambina dietro alla ragazza evita ricorda le contadine,feminine,plural,feminine,singular,feminine,singular,349,ricorda,evitano,ricorda,V2,ricordano,num_violation,7122,PSS,8,NaN,NaN,2,figlie,bambina,ragazza,evita,ricorda,contadine,7.74177208735594,6.83333333333333,objrel_nounpp_______PSS
embedding_mental_SR,il ragazzo dichiara che il padre osservano la figlia,masculine,singular,masculine,singular,NaN,NaN,3895,osservano,dichiarano,osservano,V2,osserva,num_violation,3657,SS,5,NaN,NaN,2,ragazzo,dichiara,padre,osservano,figlia,,8.71856800080728,7,embedding_mental_SR_SS
embedding_mental_SR,il fratello dice che gli studenti accoglie il contadino,masculine,singular,masculine,plural,NaN,NaN,3587,accoglie,dicono,accoglie,V2,accolgono,num_violation,10,SP,5,NaN,NaN,2,fratello,dice,studenti,accoglie,contadino,,8.12879604888219,7.4,embedding_mental_SR_SP
embedding_mental_SR,le ragazze dicono che le sorelle osserva l' uomo,feminine,plural,feminine,plural,NaN,NaN,201,osserva,dice,osserva,V2,osservano,num_violation,3555,PP,5,NaN,NaN,2,ragazze,dicono,sorelle,osserva,uomo,,9.02906329700816,6.2,embedding_mental_SR_PP
embedding_mental_SR,le sorelle dichiarano che la ragazza ignorano la figlia,feminine,plural,feminine,singular,NaN,NaN,463,ignorano,dichiara,ignorano,V2,ignora,num_violation,2728,PS,5,NaN,NaN,2,sorelle,dichiarano,ragazza,ignorano,figlia,,7.62080307293948,7.6,embedding_mental_SR_PS
embedding_mental,la donna dichiara che il bambino dietro all' attrice fermano il figlio,feminine,singular,masculine,singular,feminine,singular,1853,fermano,dichiarano,fermano,V2,ferma,num_violation,2152,SSS,7,NaN,NaN,2,donna,dichiara,bambino,attrice,fermano,figlio,8.61954487885062,6.66666666666667,embedding_mental____SSS
embedding_mental,lo studente dichiara che l' attrice davanti ai padri difendono la contadina,masculine,singular,feminine,singular,masculine,plural,3464,difendono,dichiarano,difendono,V2,difende,num_violation,1630,SSP,7,NaN,NaN,2,studente,dichiara,attrice,padri,difendono,contadina,6.37897894860752,7.66666666666667,embedding_mental____SSP
embedding_mental,il bambino dichiara che le contadine dietro all' attrice conosce il figlio,masculine,singular,feminine,plural,feminine,singular,3091,conosce,dichiarano,conosce,V2,conoscono,num_violation,950,SPS,7,NaN,NaN,2,bambino,dichiara,contadine,attrice,conosce,figlio,7.95710996479557,7.33333333333333,embedding_mental____SPS
embedding_mental,la contadina dice che i fratelli vicino ai padri critica la studentessa,feminine,singular,masculine,plural,masculine,plural,1660,critica,dicono,critica,V2,criticano,num_violation,1215,SPP,7,NaN,NaN,2,contadina,dice,fratelli,padri,critica,studentessa,7.50595818006793,7.33333333333333,embedding_mental____SPP
embedding_mental,gli uomini ricordano che i contadini accanto alle attrici sogna le studentesse,masculine,plural,masculine,plural,feminine,plural,2548,sogna,ricorda,saluta,V2,salutano,num_violation,4029,PPP,7,NaN,NaN,2,uomini,ricordano,contadini,attrici,sogna,studentesse,6.80345398465036,7.83333333333333,embedding_mental____PPP
embedding_mental,le ragazze ricordano che le sorelle dietro alla contadina difende gli uomini,feminine,plural,feminine,plural,feminine,singular,107,difende,ricorda,difende,V2,difendono,num_violation,1578,PPS,7,NaN,NaN,2,ragazze,ricordano,sorelle,contadina,difende,uomini,7.48181395460573,7.5,embedding_mental____PPS
embedding_mental,le contadine dichiarano che la madre dietro ai fratelli conoscono gli amici,feminine,plural,feminine,singular,masculine,plural,389,conoscono,dichiara,conoscono,V2,conosce,num_violation,1172,PSP,7,NaN,NaN,2,contadine,dichiarano,madre,fratelli,conoscono,amici,7.65154465397758,7.66666666666667,embedding_mental____PSP
embedding_mental,i figli dichiarano che la madre vicino al ragazzo salutano la bambina,masculine,plural,feminine,singular,masculine,singular,2488,salutano,dichiara,salutano,V2,saluta,num_violation,3875,PSS,7,NaN,NaN,2,figli,dichiarano,madre,ragazzo,salutano,bambina,8.39179037164255,7,embedding_mental____PSS
objrel_that,l' amico che il padre blocca incontra il figlio,masculine,singular,masculine,singular,NaN,NaN,322,NaN,bloccano,incontrano,NaN,NaN,acceptable,322,SS,0,NaN,NaN,2,amico,padre,blocca,incontra,figlio,,9.31369444775977,6,objrel_that_________SS
objrel_that,il bambino che l' amica critica osserva le studentesse,masculine,singular,feminine,singular,NaN,NaN,15,NaN,criticano,osservano,NaN,NaN,acceptable,15,SS,0,NaN,NaN,2,bambino,amica,critica,osserva,studentesse,,7.69984743836812,7.4,objrel_that_________SS
objrel_that,l' attore che i contadini guardano ricorda il ragazzo,masculine,singular,masculine,plural,NaN,NaN,1399,NaN,guarda,ricordano,NaN,NaN,acceptable,1399,SP,0,NaN,NaN,2,attore,contadini,guardano,ricorda,ragazzo,,8.31078791102085,7.4,objrel_that_________SP
objrel_that,la contadina che gli amici criticano osserva lo studente,feminine,singular,masculine,plural,NaN,NaN,1579,NaN,critica,osservano,NaN,NaN,acceptable,1579,SP,0,NaN,NaN,2,contadina,amici,criticano,osserva,studente,,6.63500954880109,7.6,objrel_that_________SP
objrel_that,le studentesse che i figli salutano guardano la madre,feminine,plural,masculine,plural,NaN,NaN,3960,NaN,saluta,guarda,NaN,NaN,acceptable,3960,PP,0,NaN,NaN,2,studentesse,figli,salutano,guardano,madre,,7.60647045134513,7.4,objrel_that_________PP
objrel_that,i figli che gli studenti fermano ignorano l' amico,masculine,plural,masculine,plural,NaN,NaN,3297,NaN,ferma,ignora,NaN,NaN,acceptable,3297,PP,0,NaN,NaN,2,figli,studenti,fermano,ignorano,amico,,7.95352197993507,6.6,objrel_that_________PP
objrel_that,gli attori che la contadina accoglie attraggono la bambina,masculine,plural,feminine,singular,NaN,NaN,2062,NaN,accolgono,attrae,NaN,NaN,acceptable,2062,PS,0,NaN,NaN,2,attori,contadina,accoglie,attraggono,bambina,,6.10743748294207,8,objrel_that_________PS
objrel_that,i padri che l' attore ferma interrompono la figlia,masculine,plural,masculine,singular,NaN,NaN,2429,NaN,fermano,interrompe,NaN,NaN,acceptable,2429,PS,0,NaN,NaN,2,padri,attore,ferma,interrompono,figlia,,7.58463802736287,6.8,objrel_that_________PS
embedding_mental_SR,la sorella dichiara che il ragazzo difende la studentessa,feminine,singular,masculine,singular,NaN,NaN,870,NaN,dichiarano,difendono,NaN,NaN,acceptable,870,SS,0,NaN,NaN,2,sorella,dichiara,ragazzo,difende,studentessa,,7.90287468324317,8,embedding_mental_SR_SS
embedding_mental_SR,il contadino dichiara che le madri fermano le amiche,masculine,singular,feminine,plural,NaN,NaN,1095,NaN,dichiarano,ferma,NaN,NaN,acceptable,1095,SP,0,NaN,NaN,2,contadino,dichiara,madri,fermano,amiche,,6.84322038402292,7,embedding_mental_SR_SP
embedding_mental_SR,i bambini ricordano che le madri guardano le attrici,masculine,plural,feminine,plural,NaN,NaN,3246,NaN,ricorda,guarda,NaN,NaN,acceptable,3246,PP,0,NaN,NaN,2,bambini,ricordano,madri,guardano,attrici,,7.24482115083276,7.2,embedding_mental_SR_PP
embedding_mental_SR,i contadini dicono che la madre osserva le figlie,masculine,plural,feminine,singular,NaN,NaN,2278,NaN,dice,osservano,NaN,NaN,acceptable,2278,PS,0,NaN,NaN,2,contadini,dicono,madre,osserva,figlie,,8.2742227952437,6.6,embedding_mental_SR_PS
objrel_nounpp,il contadino che la donna davanti allo studente accoglie indica le figlie,masculine,singular,feminine,singular,masculine,singular,92,NaN,accolgono,indicano,NaN,NaN,acceptable,92,SSS,0,NaN,NaN,2,contadino,donna,studente,accoglie,indica,figlie,7.40872460271924,7,objrel_nounpp_______SSS
objrel_nounpp,il contadino che l' uomo accanto alla sorella critica difende le donne,masculine,singular,masculine,singular,feminine,singular,86,NaN,criticano,difendono,NaN,NaN,acceptable,86,SSS,0,NaN,NaN,2,contadino,uomo,sorella,critica,difende,donne,8.33309615313883,6.5,objrel_nounpp_______SSS
objrel_nounpp,il ragazzo che la madre vicino alle contadine ama attrae il fratello,masculine,singular,feminine,singular,feminine,plural,296,NaN,amano,attraggono,NaN,NaN,acceptable,296,SSP,0,NaN,NaN,2,ragazzo,madre,contadine,ama,attrae,fratello,8.26260705486021,6.33333333333333,objrel_nounpp_______SSP
objrel_nounpp,la donna che l' attore vicino alle sorelle accoglie ricorda gli amici,feminine,singular,masculine,singular,feminine,plural,665,NaN,accolgono,ricordano,NaN,NaN,acceptable,665,SSP,0,NaN,NaN,2,donna,attore,sorelle,accoglie,ricorda,amici,8.39116444170919,6.33333333333333,objrel_nounpp_______SSP
objrel_nounpp,l' amica che i ragazzi vicino alla sorella ignorano conosce gli uomini,feminine,singular,masculine,plural,feminine,singular,1344,NaN,ignora,conoscono,NaN,NaN,acceptable,1344,SPS,0,NaN,NaN,2,amica,ragazzi,sorella,ignorano,conosce,uomini,9.0570113292535,6.66666666666667,objrel_nounpp_______SPS
objrel_nounpp,il bambino che le ragazze vicino all' attore criticano conosce la sorella,masculine,singular,feminine,plural,masculine,singular,1051,NaN,critica,conoscono,NaN,NaN,acceptable,1051,SPS,0,NaN,NaN,2,bambino,ragazze,attore,criticano,conosce,sorella,8.42448338948986,7.16666666666667,objrel_nounpp_______SPS
objrel_nounpp,il ragazzo che gli attori dietro alle donne salutano incontra la madre,masculine,singular,masculine,plural,feminine,plural,1277,NaN,saluta,incontrano,NaN,NaN,acceptable,1277,SPP,0,NaN,NaN,2,ragazzo,attori,donne,salutano,incontra,madre,8.34983219668769,6.5,objrel_nounpp_______SPP
objrel_nounpp,il contadino che i ragazzi davanti ai bambini amano attrae l' uomo,masculine,singular,masculine,plural,masculine,plural,1081,NaN,ama,attraggono,NaN,NaN,acceptable,1081,SPP,0,NaN,NaN,2,contadino,ragazzi,bambini,amano,attrae,uomo,8.6330929107157,6.33333333333333,objrel_nounpp_______SPP
objrel_nounpp,i fratelli che le amiche davanti ai figli interrompono conoscono la donna,masculine,plural,feminine,plural,masculine,plural,3389,NaN,interrompe,conosce,NaN,NaN,acceptable,3389,PPP,0,NaN,NaN,2,fratelli,amiche,figli,interrompono,conoscono,donna,8.11955719368015,7.5,objrel_nounpp_______PPP
objrel_nounpp,le donne che le ragazze davanti ai figli fermano evitano la madre,feminine,plural,feminine,plural,masculine,plural,3767,NaN,ferma,evita,NaN,NaN,acceptable,3767,PPP,0,NaN,NaN,2,donne,ragazze,figli,fermano,evitano,madre,8.51692074084998,6,objrel_nounpp_______PPP
objrel_nounpp,i bambini che gli attori dietro all' amico osservano bloccano lo studente,masculine,plural,masculine,plural,masculine,singular,3212,NaN,osserva,blocca,NaN,NaN,acceptable,3212,PPS,0,NaN,NaN,2,bambini,attori,amico,osservano,bloccano,studente,7.73559521474247,7.16666666666667,objrel_nounpp_______PPS
objrel_nounpp,le madri che i fratelli davanti all' amico incontrano conoscono la ragazza,feminine,plural,masculine,plural,masculine,singular,3847,NaN,incontra,conosce,NaN,NaN,acceptable,3847,PPS,0,NaN,NaN,2,madri,fratelli,amico,incontrano,conoscono,ragazza,8.52906606462072,7.33333333333333,objrel_nounpp_______PPS
objrel_nounpp,i figli che l' amica accanto alle studentesse ferma indicano il bambino,masculine,plural,feminine,singular,feminine,plural,2337,NaN,fermano,indica,NaN,NaN,acceptable,2337,PSP,0,NaN,NaN,2,figli,amica,studentesse,ferma,indicano,bambino,8.48639512684781,6.83333333333333,objrel_nounpp_______PSP
objrel_nounpp,le madri che l' uomo accanto ai fratelli ricorda incontrano le attrici,feminine,plural,masculine,singular,masculine,plural,2842,NaN,ricordano,incontra,NaN,NaN,acceptable,2842,PSP,0,NaN,NaN,2,madri,uomo,fratelli,ricorda,incontrano,attrici,7.95038431682496,6.83333333333333,objrel_nounpp_______PSP
objrel_nounpp,le donne che l' attore accanto alla sorella osserva ricordano il bambino,feminine,plural,masculine,singular,feminine,singular,2743,NaN,osservano,ricorda,NaN,NaN,acceptable,2743,PSS,0,NaN,NaN,2,donne,attore,sorella,osserva,ricordano,bambino,8.4563212140126,6.83333333333333,objrel_nounpp_______PSS
objrel_nounpp,i figli che lo studente dietro all' amico guarda bloccano le donne,masculine,plural,masculine,singular,masculine,singular,2376,NaN,guardano,blocca,NaN,NaN,acceptable,2376,PSS,0,NaN,NaN,2,figli,studente,amico,guarda,bloccano,donne,9.10317222113712,6.16666666666667,objrel_nounpp_______PSS
embedding_mental,l' attore dice che la donna davanti al ragazzo guarda il fratello,masculine,singular,feminine,singular,masculine,singular,190,NaN,dicono,guardano,NaN,NaN,acceptable,190,SSS,0,NaN,NaN,2,attore,dice,donna,ragazzo,guarda,fratello,10.2070748799114,6,embedding_mental____SSS
embedding_mental,il fratello dichiara che la ragazza dietro alle bambine conosce gli amici,masculine,singular,feminine,singular,feminine,plural,593,NaN,dichiarano,conoscono,NaN,NaN,acceptable,593,SSP,0,NaN,NaN,2,fratello,dichiara,ragazza,bambine,conosce,amici,9.10200967747386,7,embedding_mental____SSP
embedding_mental,l' attore dichiara che le bambine dietro all' uomo attraggono gli amici,masculine,singular,feminine,plural,masculine,singular,1224,NaN,dichiarano,attrae,NaN,NaN,acceptable,1224,SPS,0,NaN,NaN,2,attore,dichiara,bambine,uomo,attraggono,amici,7.99853508950336,6.66666666666667,embedding_mental____SPS
embedding_mental,l' amico dice che gli studenti dietro alle madri salutano l' attrice,masculine,singular,masculine,plural,feminine,plural,1706,NaN,dicono,saluta,NaN,NaN,acceptable,1706,SPP,0,NaN,NaN,2,amico,dice,studenti,madri,salutano,attrice,8.25449601378706,6.16666666666667,embedding_mental____SPP
embedding_mental,i fratelli ricordano che gli uomini vicino alle studentesse osservano le contadine,masculine,plural,masculine,plural,feminine,plural,3722,NaN,ricorda,osserva,NaN,NaN,acceptable,3722,PPP,0,NaN,NaN,2,fratelli,ricordano,uomini,studentesse,osservano,contadine,6.58448600184432,8.66666666666667,embedding_mental____PPP
embedding_mental,le studentesse dicono che i bambini dietro al fratello interrompono le donne,feminine,plural,masculine,plural,masculine,singular,3508,NaN,dice,interrompe,NaN,NaN,acceptable,3508,PPS,0,NaN,NaN,2,studentesse,dicono,bambini,fratello,interrompono,donne,8.25431765579351,8.16666666666667,embedding_mental____PPS
embedding_mental,le amiche dichiarano che l' attore vicino alle contadine interrompe i padri,feminine,plural,masculine,singular,feminine,plural,2777,NaN,dichiara,interrompono,NaN,NaN,acceptable,2777,PSP,0,NaN,NaN,2,amiche,dichiarano,attore,contadine,interrompe,padri,6.09453789815842,7.66666666666667,embedding_mental____PSP
embedding_mental,i padri dicono che la bambina vicino all' uomo ama gli amici,masculine,plural,feminine,singular,masculine,singular,2223,NaN,dice,amano,NaN,NaN,acceptable,2223,PSS,0,NaN,NaN,2,padri,dicono,bambina,uomo,ama,amici,9.42991338163688,5,embedding_mental____PSS
objrel_that,le madri che le amiche bloccare amano le bambine,feminine,plural,feminine,plural,NaN,NaN,153,bloccare,blocca,ama,V1,bloccano,infinitive,1694,PP,4,NaN,NaN,2,madri,amiche,bloccare,amano,bambine,,7.38924537524929,6.2,objrel_that_________PP
